mzi_id,probe_arm,eta_ref,eta_cur,delta_eta,delta_Delta,beta_ref,beta_cur,delta_beta,sigma_coeff,bmzi,sigma_reference_mode,relative_sigma_link,relative_sigma_link_wrapped,bmzi_global_delta_Sigma,global_delta_Sigma,global_delta_Sigma_wrapped,delta_Sigma,theta_u,theta_d,delta_fit_rmse_uW,sigma_fit_rmse_uW,delta_outlier_indices,delta_outlier_x,delta_outlier_y,delta_outlier_reason,delta_used_outlier_removal,delta_fit_quality_ok,sigma_outlier_indices,sigma_outlier_x,sigma_outlier_y,sigma_outlier_reason,sigma_used_outlier_removal,sigma_fit_quality_ok,delta_rescan_count,sigma_rescan_count,final_delta_scan_file,final_sigma_scan_file,warning
5,u,1.2336446515949566,0.6139639829957821,-0.6196806685991745,-0.6196806685991745,0.012862127118823174,0.6611334644117828,0.6482713372929596,2.0,0,chained_bmzi,1.2965426745859192,1.2965426745859192,0.0,1.2965426745859192,1.2965426745859192,1.2965426745859192,0.33843100299337237,0.9581116715925468,0.026089424634207662,1.653377131290549,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\delta_current\obs5_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\sigma_current\obs5_inter_scan.txt,
6,u,1.3619611741885613,-0.06872556960444864,-1.43068674379301,-1.43068674379301,0.2727066879019011,0.35100646987219486,0.07829978197029375,2.0,5,chained_bmzi,0.1565995639405875,0.1565995639405875,1.2965426745859192,1.4531422385265067,1.4531422385265067,1.4531422385265067,0.011227747366748364,1.4419144911597583,0.02642210392856972,2.044286026598949,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\delta_current\obs6_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\sigma_current\obs6_inter_scan.txt,
7,u,1.3178415305691402,1.8321887990734522,0.514347268504312,0.514347268504312,0.24041540938578887,1.2545319883981856,1.0141165790123967,2.0,6,chained_bmzi,2.0282331580247934,2.0282331580247934,1.4531422385265067,3.4813753965513,-2.801809910628286,3.4813753965513,1.997861332527806,1.483514064023494,1.2781543848964891,0.01714995899433813,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\delta_current\obs7_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\sigma_current\obs7_inter_scan.txt,
8,u,1.6943574634125982,2.468708930450946,0.7743514670383478,0.7743514670383478,0.9949921030863456,-0.20475953796254664,-1.1997516410488922,2.0,7,chained_bmzi,-2.3995032820977844,-2.3995032820977844,3.4813753965513,1.0818721144535157,1.0818721144535157,1.0818721144535157,0.9281117907459318,0.15376032370758397,0.028597902688797534,0.04182369165842883,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\delta_current\obs8_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_029\current_theta_measurement\sigma_current\obs8_inter_scan.txt,
