timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-07-04 07:06:55,7,3.651,-0.09709837752176041,0.01,0.5,10
2026-07-04 07:06:55,8,3.525,-0.09895232364771975,0.01,0.5,10
2026-07-04 07:06:55,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,33,3.928,-0.008387875724749696,0.01,0.5,10
2026-07-04 07:06:55,36,4.0,-0.008601161562249458,0.01,0.5,10
2026-07-04 07:06:55,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,48,4.23,-0.12803302726066618,0.01,0.5,10
2026-07-04 07:06:55,49,4.294,-0.11147056164866652,0.01,0.5,10
2026-07-04 07:06:55,66,4.294,-0.19004998616443916,0.01,0.5,10
2026-07-04 07:06:55,67,4.427,-0.18282287759377464,0.01,0.5,10
2026-07-04 07:06:55,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 07:06:55,83,4.269,-0.007821847925231176,0.01,0.5,10
2026-07-04 07:06:55,84,4.004,-0.007739814910808189,0.01,0.5,10
2026-07-04 07:06:55,101,4.228,-0.13351283262412128,0.01,0.5,10
2026-07-04 07:06:55,102,3.972,-0.13256290256083544,0.01,0.5,10
2026-07-04 11:57:02,7,3.619,,0.01,0.5,10
2026-07-04 11:57:02,8,3.525,,0.01,0.5,10
2026-07-04 11:57:02,9,3.503,,0.01,0.5,10
2026-07-04 11:57:02,10,3.166,,0.01,0.5,10
2026-07-04 11:57:02,11,2.415,,0.01,0.5,10
2026-07-04 11:57:02,12,2.512,,0.01,0.5,10
2026-07-04 11:57:02,13,3.273,,0.01,0.5,10
2026-07-04 11:57:02,14,5.095,,0.01,0.5,10
2026-07-04 11:57:02,19,4.119,,0.01,0.5,10
2026-07-04 11:57:02,20,4.285,,0.01,0.5,10
2026-07-04 11:57:02,21,4.157,,0.01,0.5,10
2026-07-04 11:57:02,22,3.957,,0.01,0.5,10
2026-07-04 11:57:02,26,4.084,,0.01,0.5,10
2026-07-04 11:57:02,27,3.886,,0.01,0.5,10
2026-07-04 11:57:02,28,3.894,,0.01,0.5,10
2026-07-04 11:57:02,29,4.058,,0.01,0.5,10
2026-07-04 11:57:02,33,3.928,,0.01,0.5,10
2026-07-04 11:57:02,36,4.0,,0.01,0.5,10
2026-07-04 11:57:02,38,4.057,,0.01,0.5,10
2026-07-04 11:57:02,40,3.992,,0.01,0.5,10
2026-07-04 11:57:02,41,4.164,,0.01,0.5,10
2026-07-04 11:57:02,42,3.995,,0.01,0.5,10
2026-07-04 11:57:02,43,4.318,,0.01,0.5,10
2026-07-04 11:57:02,44,2.604,,0.01,0.5,10
2026-07-04 11:57:02,45,4.261,,0.01,0.5,10
2026-07-04 11:57:02,46,4.329,,0.01,0.5,10
2026-07-04 11:57:02,48,4.23,,0.01,0.5,10
2026-07-04 11:57:02,49,4.294,,0.01,0.5,10
2026-07-04 11:57:02,65,4.694,,0.01,0.5,10
2026-07-04 11:57:02,66,4.294,,0.01,0.5,10
2026-07-04 11:57:02,67,4.427,,0.01,0.5,10
2026-07-04 11:57:02,68,4.309,,0.01,0.5,10
2026-07-04 11:57:02,73,4.16,,0.01,0.5,10
2026-07-04 11:57:02,74,4.394,,0.01,0.5,10
2026-07-04 11:57:02,75,4.332,,0.01,0.5,10
2026-07-04 11:57:02,76,4.133,,0.01,0.5,10
2026-07-04 11:57:02,81,4.131,,0.01,0.5,10
2026-07-04 11:57:02,82,4.255,,0.01,0.5,10
2026-07-04 11:57:02,83,4.269,,0.01,0.5,10
2026-07-04 11:57:02,84,4.004,,0.01,0.5,10
2026-07-04 11:57:02,99,4.196,,0.01,0.5,10
2026-07-04 11:57:02,100,3.921,,0.01,0.5,10
2026-07-04 11:57:02,101,4.228,,0.01,0.5,10
2026-07-04 11:57:02,102,3.972,,0.01,0.5,10
2026-07-04 11:57:02,105,4.628,,0.01,0.5,10
2026-07-04 11:57:02,106,4.235,,0.01,0.5,10
2026-07-04 11:57:02,107,4.604,,0.01,0.5,10
2026-07-04 11:57:02,108,4.535,,0.01,0.5,10
2026-07-04 16:28:20,7,3.617,-0.09741830627801004,0.01,0.5,10
2026-07-04 16:28:20,8,3.525,-0.09931326891118086,0.01,0.5,10
2026-07-04 16:28:20,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,29,4.058,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,33,3.928,-0.008716007782441653,0.01,0.5,10
2026-07-04 16:28:20,36,4.0,-0.008847260605518424,0.01,0.5,10
2026-07-04 16:28:20,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-04 16:28:20,48,4.23,-0.1284103791270119,0.01,0.5,10
2026-07-04 16:28:20,49,4.294,-0.11183971021356992,0.01,0.5,10
2026-07-04 16:28:20,66,4.294,-0.19048476114088098,0.01,0.5,10
2026-07-04 16:28:20,67,4.427,-0.18328226247454332,0.01,0.5,10
2026-07-04 16:28:20,69,3.924,-0.16083802972841593,0.01,0.5,10
