3.053832500470161082e-01,2.390291141800191255e-01,9.384461738471516767e-02,2.513296056994765992e-01,4.622368505976990304e-03
3.553489719445979134e-01,5.920134718296530263e-01,4.543166773523206470e-02,5.545195998699128243e-02,1.600289094207879093e-03
6.886793866639036310e-02,3.688351065478947394e-02,4.484784863499806373e-02,2.533589546855659624e-01,6.662308388296593886e-01
2.191343062703594857e-01,8.689077526856500699e-02,3.599551661444256312e-01,1.843467863464818002e-01,1.229598227946851197e-01
1.284866402636609668e-04,2.584043639823455085e-02,4.503686671875558045e-01,2.393631453062444459e-01,1.999053716713114770e-01
