3.021161140409146517e-01,2.911726172269371027e-01,1.286454452057357867e-01,2.780658291254303194e-01,4.895028037246283827e-13
4.532001171328369216e-01,5.325010218468880785e-01,4.522918634613130179e-03,9.775971274090045418e-03,1.720946925792608557e-14
4.146327621583031225e-02,2.987975579834075551e-02,4.229077271579431696e-02,2.651402114149402078e-01,6.212259825469880203e-01
2.032204926083821528e-01,1.464466051190922991e-01,3.131564443791669539e-01,2.104277496616419607e-01,1.267487023837884086e-01
6.857593839568727207e-33,9.002331527000145485e-13,5.113844190637896192e-01,2.365902385234810168e-01,2.520253150656254215e-01
