1.806262462098290611e-01,2.970792037715633271e-01,6.602361326598960023e-02,3.139028768148220405e-01,2.512679492343625545e-02
2.101933203992102928e-01,1.034048635256047677e-01,8.046039211437990002e-02,1.223375812362312159e-01,5.364881283494784547e-01
4.915982991944891634e-01,6.306530251561691391e-02,8.697146216352168169e-03,2.270216566164985073e-01,2.666066405228914027e-01
2.751696649299137376e-02,4.989878839487412177e-01,5.176139647602865518e-02,2.505940517937815804e-01,1.164139841236046385e-01
3.312182991140497773e-02,1.260429301955886400e-02,6.830945476420892115e-01,5.105099307526281271e-02,4.676384438797437371e-02
