theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,0.9071072935354598,1.0471975511965976,0.14009025766113758,0.14009025766113758
theta5d,-0.3612484102529221,0.0,0.3612484102529221,0.3612484102529221
theta6u,-0.1712391576987699,1.0471975511965976,1.2184367088953678,1.2184367088953678
theta6d,-0.1613883809982828,0.0,0.1613883809982828,0.1613883809982828
theta7u,0.2738014482246944,1.0471975511965976,0.773396102971903,0.773396102971903
theta7d,-0.2578371346138892,0.0,0.25783713461388924,0.25783713461388924
theta8u,-0.2155416275224468,3.141592653589793,-2.9260510260673467,2.9260510260673467
theta8d,0.6074870234927201,0.0,-0.6074870234927201,0.6074870234927201
