timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-07-02 12:04:36,7,3.639,-0.09756596570397141,0.01,0.5,10
2026-07-02 12:04:36,8,3.525,-0.09953475805012292,0.01,0.5,10
2026-07-02 12:04:36,13,3.273,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,14,5.095,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,22,3.957,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,33,3.928,-0.008527331849268781,0.01,0.5,10
2026-07-02 12:04:36,36,4.0,-0.008880073811287584,0.01,0.5,10
2026-07-02 12:04:36,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,48,4.23,-0.12882874750056908,0.01,0.5,10
2026-07-02 12:04:36,49,4.294,-0.11229089179289631,0.01,0.5,10
2026-07-02 12:04:36,66,4.294,-0.1907800799928037,0.01,0.5,10
2026-07-02 12:04:36,67,4.427,-0.18361859783367754,0.01,0.5,10
2026-07-02 12:04:36,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 12:04:36,83,4.269,-0.008010523858404001,0.01,0.5,10
2026-07-02 12:04:36,84,4.004,-0.007961304049750218,0.01,0.5,10
2026-07-02 12:04:36,101,4.228,-0.1341773000409474,0.01,0.5,10
2026-07-02 12:04:36,102,3.972,-0.13084675965537443,0.01,0.5,10
2026-07-02 15:58:11,7,3.621,-0.09762338881406749,0.01,0.5,10
2026-07-02 15:58:11,8,3.525,-0.09953475805012292,0.01,0.5,10
2026-07-02 15:58:11,13,3.273,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,22,3.957,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,33,3.928,-0.008576551657922565,0.01,0.5,10
2026-07-02 15:58:11,36,4.0,-0.008912887017056788,0.01,0.5,10
2026-07-02 15:58:11,38,4.057,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,48,2.972,-0.12897640692653048,0.01,0.5,10
2026-07-02 15:58:11,49,4.294,-0.11233190830010781,0.01,0.5,10
2026-07-02 15:58:11,66,4.294,-0.19087031630866894,0.01,0.5,10
2026-07-02 15:58:11,67,4.427,-0.18372524075242738,0.01,0.5,10
2026-07-02 15:58:11,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 15:58:11,83,4.269,-0.007969507351192529,0.01,0.5,10
2026-07-02 15:58:11,84,4.004,-0.007953100748307905,0.01,0.5,10
2026-07-02 15:58:11,101,4.228,-0.13421831654815888,0.01,0.5,10
2026-07-02 15:58:11,102,3.972,-0.13095340257412433,0.01,0.5,10
2026-07-02 18:54:27,7,3.619,-0.09777104824002886,0.01,0.5,10
2026-07-02 18:54:27,8,3.525,-0.09970702738041118,0.01,0.5,10
2026-07-02 18:54:27,13,3.273,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,14,5.095,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,22,3.957,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,33,3.928,-0.008904683715614476,0.01,0.5,10
2026-07-02 18:54:27,36,4.0,-0.009158986060325709,0.01,0.5,10
2026-07-02 18:54:27,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,48,2.972,-0.12893539041931898,0.01,0.5,10
2026-07-02 18:54:27,49,4.294,-0.11236472150587698,0.01,0.5,10
2026-07-02 18:54:27,66,4.294,-0.19097695922741886,0.01,0.5,10
2026-07-02 18:54:27,67,4.427,-0.18375805395819658,0.01,0.5,10
2026-07-02 18:54:27,69,3.946,-0.16133843111639612,0.01,0.5,10
2026-07-02 18:54:27,71,4.172,-0.1536847508707321,0.01,0.5,10
2026-07-02 18:54:27,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:27,83,4.269,-0.008240216298788343,0.01,0.5,10
2026-07-02 18:54:27,84,4.004,-0.00817458988724998,0.01,0.5,10
2026-07-02 18:54:39,7,3.619,-0.09776284493858654,0.01,0.5,10
2026-07-02 18:54:39,8,3.525,-0.09969062077752659,0.01,0.5,10
2026-07-02 18:54:39,13,3.273,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,22,3.957,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-02 18:54:39,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
