global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
6,2,optimized,,0,0.0406205123765962,0.040512205828099765,MZI5_arm0,11,5,0,3.404,3.4050235242236315,-0.010235242236317213,True,1,0.1
6,2,optimized,,0,0.040512205828099765,0.040512205828099765,MZI5_arm1,7,5,1,3.658,3.658,0.0005868411462332102,False,7,0.1
6,2,optimized,,0,0.040512205828099765,0.040512205828099765,MZI6_arm0,12,6,0,3.497,3.497,-0.003908548107332991,False,7,0.1
6,2,optimized,,0,0.040512205828099765,0.040512205828099765,MZI6_arm1,8,6,1,3.525,3.525,0.0021909225491846176,False,7,0.1
6,2,optimized,,0,0.040512205828099765,0.040512205828099765,MZI7_arm0,13,7,0,3.273,3.273,0.0005167656234391842,False,7,0.1
6,2,optimized,,0,0.040512205828099765,0.040512205828099765,MZI7_arm1,9,7,1,3.503,3.503,0.002579065511433378,False,7,0.1
6,2,optimized,,0,0.040512205828099765,0.04042133941550259,MZI8_arm0,14,8,0,5.095,5.09505696140418,-0.0022784561671912243,True,3,0.025
6,2,optimized,,0,0.04042133941550259,0.04042133941550259,MZI8_arm1,10,8,1,3.166,3.166,-0.0017267112882333303,False,7,0.1
6,2,optimized,,1,0.04063657447628986,0.04060583822347291,MZI5_arm0,11,5,0,3.405,3.4055561360261253,-0.011122720522511304,True,2,0.05
6,2,optimized,,1,0.04060583822347291,0.04057832397361402,MZI6_arm0,12,6,0,3.497,3.497409279687556,-0.004092796875562393,True,1,0.1
6,2,optimized,,1,0.04057832397361402,0.04057657038720834,MZI7_arm1,9,7,1,3.503,3.5029228175936957,0.0007718240630425609,True,1,0.1
6,2,optimized,,1,0.04057657038720834,0.04047185750563284,MZI8_arm0,14,8,0,5.095,5.095019730856692,-0.00019730856692136843,True,1,0.1
6,2,optimized,,1,0.04047185750563284,0.04047185750563284,MZI6_arm1,8,6,1,3.525,3.525,-0.004034330412605761,False,7,0.1
6,2,optimized,,1,0.04047185750563284,0.04047185750563284,MZI8_arm1,10,8,1,3.166,3.166,-0.00208710767115247,False,7,0.1
6,2,optimized,,1,0.04047185750563284,0.040438910416953654,MZI5_arm1,7,5,1,3.658,3.657990849372262,0.002928200876051339,True,6,0.003125
6,2,optimized,,1,0.040438910416953654,0.040438910416953654,MZI7_arm0,13,7,0,3.273,3.273,-0.0011780656422074101,False,7,0.1
6,3,optimized,,0,0.15413795581126835,0.1538332511375671,MZI9_arm0,76,9,0,4.161,4.158370245531556,0.026297544684441294,True,1,0.1
6,3,optimized,,0,0.1538332511375671,0.1535069217292905,MZI9_arm1,72,9,1,1.559,1.559174056887575,-0.003481137751501492,True,2,0.05
6,3,optimized,,0,0.1535069217292905,0.09067316842557027,MZI10_arm0,75,10,0,4.048,4.148,-1.2296031712750117,True,1,0.1
6,3,optimized,,0,0.09067316842557027,0.05555621038411811,MZI10_arm1,71,10,1,4.193,4.129766821079219,0.6323317892078117,True,1,0.1
6,3,optimized,,0,0.05555621038411811,0.05555621038411811,MZI11_arm0,74,11,0,4.149,4.149,-0.0047271050470349164,False,7,0.1
6,3,optimized,,0,0.05555621038411811,0.05555621038411811,MZI11_arm1,70,11,1,3.972,3.972,0.0005009194095106566,False,7,0.1
6,3,optimized,,0,0.05555621038411811,0.055445994473152994,MZI12_arm0,73,12,0,3.822,3.823386394762617,-0.013863947626171167,True,1,0.1
6,3,optimized,,0,0.055445994473152994,0.05541576970587648,MZI12_arm1,69,12,1,3.928,3.927340277993102,0.006597220068977992,True,1,0.1
