local_sample_row,sample_index,input_channel,target_ratio,final_ratio,ratio_error,initial_coefficient,optimized_coefficient,initial_voltage,final_voltage,final_output_power,converged,final_loss_mae
24,24,2,0.0,0.00013856517176703744,0.00013856517176703744,0.0,0.0,4.261,4.261,6.789344e-07,True,0.0011647546846526025
24,24,3,0.0,0.0002961892098328671,0.0002961892098328671,0.0,0.0,4.164,4.164,1.613773e-06,True,0.0011647546846526025
24,24,4,0.0,-2.66783881902391e-05,-2.66783881902391e-05,0.0,0.0,4.23,4.23,2.660037e-06,True,0.0011647546846526025
24,24,5,0.945098039215686,0.9439332845310334,-0.0011647546846526025,0.945098039215686,0.945098039215686,3.353,3.353,0.0001746529,True,0.0011647546846526025
24,24,6,0.0,0.00025249457096564176,0.00025249457096564176,0.0,0.0,4.329,4.329,1.032553e-06,True,0.0011647546846526025
24,24,7,0.0,0.0002439359327263962,0.0002439359327263962,0.0,0.0,3.995,3.995,9.776821e-07,True,0.0011647546846526025
24,24,8,0.0,0.0002917684839020456,0.0002917684839020456,0.0,0.0,4.294,4.294,7.03563e-07,True,0.0011647546846526025
25,25,1,0.0,4.487072358045903e-05,4.487072358045903e-05,0.0,0.0,4.318,4.318,2.376943e-07,True,0.0012894633217098717
25,25,2,0.0,0.00014563874016021523,0.00014563874016021523,0.0,0.0,4.261,4.261,1.101667e-06,True,0.0012894633217098717
25,25,3,0.0,-0.000757370945175001,-0.000757370945175001,0.0,0.0,4.164,4.164,6.897052e-06,True,0.0012894633217098717
25,25,4,0.945098039215686,0.9463875025373959,0.0012894633217098717,0.945098039215686,0.945098039215686,3.486,3.486,0.0002521776,True,0.0012894633217098717
25,25,5,0.0,0.00024870953551415706,0.00024870953551415706,0.0,0.0,3.977,3.977,3.445656e-06,True,0.0012894633217098717
25,25,6,0.0,9.793257144128547e-05,9.793257144128547e-05,0.0,0.0,4.329,4.329,7.038001e-07,True,0.0012894633217098717
25,25,7,0.0,0.00024044925207466952,0.00024044925207466952,0.0,0.0,3.995,3.995,7.200338e-07,True,0.0012894633217098717
25,25,8,0.0,0.00027466360658686794,0.00027466360658686794,0.0,0.0,4.294,4.294,9.28361e-07,True,0.0012894633217098717
26,26,1,0.0,0.00023478596211398662,0.00023478596211398662,0.0,0.0,4.318,4.318,3.50608e-07,True,0.011551378796274436
26,26,2,0.0,0.0005355011007481193,0.0005355011007481193,0.0,0.0,4.261,4.261,6.764789e-07,True,0.011551378796274436
26,26,3,0.0,0.0011437026328207024,0.0011437026328207024,0.0,0.0,4.164,4.164,1.593321e-06,True,0.011551378796274436
26,26,4,0.0,-4.1844377656361995e-05,-4.1844377656361995e-05,0.0,0.0,4.23,4.23,2.277057e-06,True,0.011551378796274436
26,26,5,0.8156862745098039,0.8041348957135295,-0.011551378796274436,0.8156862745098039,0.8156862745098039,3.414,3.414,0.0001487882,True,0.011551378796274436
26,26,6,0.0,0.0009836268874936702,0.0009836268874936702,0.0,0.0,4.329,4.329,1.026387e-06,True,0.011551378796274436
26,26,7,0.0,0.0009268802527900398,0.0009268802527900398,0.0,0.0,3.995,3.995,9.437131e-07,True,0.011551378796274436
26,26,8,0.0,0.0010001873767443272,0.0010001873767443272,0.0,0.0,4.294,4.294,7.061244e-07,True,0.011551378796274436
27,27,1,0.0,0.00015858499827445997,0.00015858499827445997,0.0,0.0,4.318,4.318,2.357934e-07,True,0.005481744906679187
27,27,2,0.0,0.0005870364447321895,0.0005870364447321895,0.0,0.0,4.261,4.261,1.061051e-06,True,0.005481744906679187
27,27,3,0.0,-0.002575460988321475,-0.002575460988321475,0.0,0.0,4.164,4.164,5.527692e-06,True,0.005481744906679187
27,27,4,0.8156862745098039,0.8211680194164831,0.005481744906679187,0.8156862745098039,0.8156862745098039,3.563,3.563,0.0002187797,True,0.005481744906679187
27,27,5,0.0,0.0005745900960146405,0.0005745900960146405,0.0,0.0,3.977,3.977,3.055219e-06,True,0.005481744906679187
27,27,6,0.0,0.00035597405587393574,0.00035597405587393574,0.0,0.0,4.329,4.329,6.622693e-07,True,0.005481744906679187
27,27,7,0.0,0.0008231315389915805,0.0008231315389915805,0.0,0.0,3.995,3.995,7.163036e-07,True,0.005481744906679187
27,27,8,0.0,0.000956321977282352,0.000956321977282352,0.0,0.0,4.294,4.294,9.052939e-07,True,0.005481744906679187
28,28,1,0.0,0.0003928939163206264,0.0003928939163206264,0.0,0.0,4.318,4.318,3.377612e-07,True,0.015228378572800794
28,28,2,0.0,0.0009313706374456743,0.0009313706374456743,0.0,0.0,4.261,4.261,6.755641e-07,True,0.015228378572800794
28,28,3,0.0,0.001905845097534237,0.001905845097534237,0.0,0.0,4.164,4.164,1.557096e-06,True,0.015228378572800794
28,28,4,0.0,-1.0720541942468853e-05,-1.0720541942468853e-05,0.0,0.0,4.23,4.23,1.912767e-06,True,0.015228378572800794
28,28,5,0.6823529411764705,0.6671245626036697,-0.015228378572800794,0.6823529411764705,0.6823529411764705,3.475,3.475,0.0001234394,True,0.015228378572800794
28,28,6,0.0,0.0016615185851057749,0.0016615185851057749,0.0,0.0,4.329,4.329,1.013021e-06,True,0.015228378572800794
28,28,7,0.0,0.0015925078790277908,0.0015925078790277908,0.0,0.0,3.995,3.995,9.097291e-07,True,0.015228378572800794
28,28,8,0.0,0.0016713590424363282,0.0016713590424363282,0.0,0.0,4.294,4.294,7.054199e-07,True,0.015228378572800794
29,29,1,0.0,0.0002845367308778623,0.0002845367308778623,0.0,0.0,4.318,4.318,2.355442e-07,True,0.009410438891109263
29,29,2,0.0,0.0010259526397642543,0.0010259526397642543,0.0,0.0,4.261,4.261,1.015718e-06,True,0.009410438891109263
29,29,3,0.0,-0.004029403859101721,-0.004029403859101721,0.0,0.0,4.164,4.164,4.214949e-06,True,0.009410438891109263
29,29,4,0.6823529411764705,0.6917633800675798,0.009410438891109263,0.6823529411764705,0.6823529411764705,3.639,3.639,0.0001842732,True,0.009410438891109263
29,29,5,0.0,0.0010191006370960688,0.0010191006370960688,0.0,0.0,3.977,3.977,2.672069e-06,True,0.009410438891109263
29,29,6,0.0,0.0006876581523198976,0.0006876581523198976,0.0,0.0,4.329,4.329,6.319731e-07,True,0.009410438891109263
29,29,7,0.0,0.0014479283085101252,0.0014479283085101252,0.0,0.0,3.995,3.995,7.165093e-07,True,0.009410438891109263
29,29,8,0.0,0.001663390978544443,0.001663390978544443,0.0,0.0,4.294,4.294,8.822917e-07,True,0.009410438891109263
30,30,1,0.0,0.0003842638046997614,0.0003842638046997614,0.0,0.0,4.318,4.318,3.391943e-07,True,0.013812383948965334
30,30,2,0.0,0.0009165740654397529,0.0009165740654397529,0.0,0.0,4.261,4.261,6.783555e-07,True,0.013812383948965334
30,30,3,0.0,0.0018535618750227614,0.0018535618750227614,0.0,0.0,4.164,4.164,1.559458e-06,True,0.013812383948965334
30,30,4,0.0,-6.753075620397932e-06,-6.753075620397932e-06,0.0,0.0,4.23,4.23,1.938998e-06,True,0.013812383948965334
30,30,5,0.6901960784313725,0.6763836944824072,-0.013812383948965334,0.6901960784313725,0.6901960784313725,3.471,3.471,0.0001251525,True,0.013812383948965334
30,30,6,0.0,0.0016246070334120302,0.0016246070334120302,0.0,0.0,4.329,4.329,1.015623e-06,True,0.013812383948965334
30,30,7,0.0,0.0015498494723967138,0.0015498494723967138,0.0,0.0,3.995,3.995,9.124129e-07,True,0.013812383948965334
30,30,8,0.0,0.001630025952842788,0.001630025952842788,0.0,0.0,4.294,4.294,7.060506e-07,True,0.013812383948965334
31,31,1,0.0,0.0002692640441178451,0.0002692640441178451,0.0,0.0,4.318,4.318,2.338046e-07,True,0.0064600070920793895
31,31,2,0.0,0.001034245026170897,0.001034245026170897,0.0,0.0,4.261,4.261,1.023038e-06,True,0.0064600070920793895
31,31,3,0.0,-0.003932737201716722,-0.003932737201716722,0.0,0.0,4.164,4.164,4.274859e-06,True,0.0064600070920793895
31,31,4,0.6901960784313725,0.6966560855234519,0.0064600070920793895,0.6901960784313725,0.6901960784313725,3.634,3.634,0.0001855789,True,0.0064600070920793895
31,31,5,0.0,0.0011091196785979023,0.0011091196785979023,0.0,0.0,3.977,3.977,2.706374e-06,True,0.0064600070920793895
31,31,6,0.0,0.0006943097385488013,0.0006943097385488013,0.0,0.0,4.329,4.329,6.368956e-07,True,0.0064600070920793895
31,31,7,0.0,0.00142044339733124,0.00142044339733124,0.0,0.0,3.995,3.995,7.161362e-07,True,0.0064600070920793895
31,31,8,0.0,0.0016432799140360763,0.0016432799140360763,0.0,0.0,4.294,4.294,8.841961e-07,True,0.0064600070920793895
32,32,1,0.0,0.0003028964566446694,0.0003028964566446694,0.0,0.0,4.318,4.318,3.396962e-07,True,0.013293604148205795
32,32,2,0.0,0.0007744106728107092,0.0007744106728107092,0.0,0.0,4.261,4.261,6.799846e-07,True,0.013293604148205795
32,32,3,0.0,0.001553127212940211,0.001553127212940211,0.0,0.0,4.164,4.164,1.569764e-06,True,0.013293604148205795
32,32,4,0.0,-1.8068269842685947e-05,-1.8068269842685947e-05,0.0,0.0,4.23,4.23,2.075812e-06,True,0.013293604148205795
32,32,5,0.7411764705882352,0.7278828664400294,-0.013293604148205795,0.7411764705882352,0.7411764705882352,3.448,3.448,0.0001346806,True,0.013293604148205795
32,32,6,0.0,0.0014255413686474075,0.0014255413686474075,0.0,0.0,4.329,4.329,1.031138e-06,True,0.013293604148205795
32,32,7,0.0,0.0013120154900095682,0.0013120154900095682,0.0,0.0,3.995,3.995,9.27162e-07,True,0.013293604148205795
32,32,8,0.0,0.001346531556828842,0.001346531556828842,0.0,0.0,4.294,4.294,7.020836e-07,True,0.013293604148205795
33,33,1,0.0,0.00022587727558726067,0.00022587727558726067,0.0,0.0,4.318,4.318,2.346436e-07,True,0.0045970443523218885
33,33,2,0.0,0.0008584533172430093,0.0008584533172430093,0.0,0.0,4.261,4.261,1.038158e-06,True,0.0045970443523218885
33,33,3,0.0,-0.003431758173604773,-0.003431758173604773,0.0,0.0,4.164,4.164,4.760821e-06,True,0.0045970443523218885
33,33,4,0.7411764705882352,0.7457735149405571,0.0045970443523218885,0.7411764705882352,0.7411764705882352,3.606,3.606,0.0001986754,True,0.0045970443523218885
33,33,5,0.0,0.0009171192639678954,0.0009171192639678954,0.0,0.0,3.977,3.977,2.847448e-06,True,0.0045970443523218885
33,33,6,0.0,0.0005600512187356502,0.0005600512187356502,0.0,0.0,4.329,4.329,6.467466e-07,True,0.0045970443523218885
33,33,7,0.0,0.0011890036692331304,0.0011890036692331304,0.0,0.0,3.995,3.995,7.168103e-07,True,0.0045970443523218885
33,33,8,0.0,0.001359589525784336,0.001359589525784336,0.0,0.0,4.294,4.294,8.907737e-07,True,0.0045970443523218885
34,34,1,0.0,3.57847888814099e-05,3.57847888814099e-05,0.0,0.0,4.318,4.318,3.675706e-07,True,0.0011049634371637085
34,34,2,0.0,2.7726752236226487e-05,2.7726752236226487e-05,0.0,0.0,4.261,4.261,6.771177e-07,True,0.0011049634371637085
34,34,3,0.0,8.928264398647996e-05,8.928264398647996e-05,0.0,0.0,4.164,4.164,1.620393e-06,True,0.0011049634371637085
34,34,4,0.0,-4.61866632685895e-05,-4.61866632685895e-05,0.0,0.0,4.23,4.23,2.750741e-06,True,0.0011049634371637085
34,34,5,0.980392156862745,0.9792871934255812,-0.0011049634371637085,0.980392156862745,0.980392156862745,3.337,3.337,0.0001811937,True,0.0011049634371637085
34,34,6,0.0,-3.0041201859363174e-05,-3.0041201859363174e-05,0.0,0.0,4.329,4.329,1.015641e-06,True,0.0011049634371637085
34,34,7,0.0,7.288863059318e-05,7.288863059318e-05,0.0,0.0,3.995,3.995,9.862187e-07,True,0.0011049634371637085
34,34,8,0.0,0.00010685255598973358,0.00010685255598973358,0.0,0.0,4.294,4.294,7.020253e-07,True,0.0011049634371637085
35,35,1,0.0,1.1678583814577837e-05,1.1678583814577837e-05,0.0,0.0,4.318,4.318,2.378211e-07,True,0.0008248867357332212
35,35,2,0.0,1.7308131586787694e-05,1.7308131586787694e-05,0.0,0.0,4.261,4.261,1.111644e-06,True,0.0008248867357332212
35,35,3,0.0,-0.00017536418839000922,-0.00017536418839000922,0.0,0.0,4.164,4.164,7.296034e-06,True,0.0008248867357332212
35,35,4,0.980392156862745,0.9812170435984782,0.0008248867357332212,0.980392156862745,0.980392156862745,3.463,3.463,0.0002614682,True,0.0008248867357332212
35,35,5,0.0,6.707322257678075e-05,6.707322257678075e-05,0.0,0.0,3.977,3.977,3.537462e-06,True,0.0008248867357332212
35,35,6,0.0,1.9447555835254497e-05,1.9447555835254497e-05,0.0,0.0,4.329,4.329,7.140082e-07,True,0.0008248867357332212
35,35,7,0.0,4.962531986492293e-05,4.962531986492293e-05,0.0,0.0,3.995,3.995,7.167365e-07,True,0.0008248867357332212
35,35,8,0.0,6.766417336511761e-05,6.766417336511761e-05,0.0,0.0,4.294,4.294,9.322944e-07,True,0.0008248867357332212
36,36,1,0.0,0.00030161636159444763,0.00030161636159444763,0.0,0.0,4.318,4.318,3.436446e-07,True,0.011743123169475012
36,36,2,0.0,0.0007268307130185486,0.0007268307130185486,0.0,0.0,4.261,4.261,6.780932e-07,True,0.011743123169475012
36,36,3,0.0,0.0014630016485452954,0.0014630016485452954,0.0,0.0,4.164,4.164,1.569307e-06,True,0.011743123169475012
36,36,4,0.0,-2.407629711465714e-05,-2.407629711465714e-05,0.0,0.0,4.23,4.23,2.110104e-06,True,0.011743123169475012
36,36,5,0.7529411764705882,0.7411980533011132,-0.011743123169475012,0.7529411764705882,0.7529411764705882,3.442,3.442,0.000137144,True,0.011743123169475012
36,36,6,0.0,0.0012873777991360552,0.0012873777991360552,0.0,0.0,4.329,4.329,1.018761e-06,True,0.011743123169475012
36,36,7,0.0,0.0012630272545075976,0.0012630272545075976,0.0,0.0,3.995,3.995,9.325809e-07,True,0.011743123169475012
36,36,8,0.0,0.0012689581406836567,0.0012689581406836567,0.0,0.0,4.294,4.294,7.004248e-07,True,0.011743123169475012
37,37,1,0.0,0.0002138700929785783,0.0002138700929785783,0.0,0.0,4.318,4.318,2.340412e-07,True,0.003573822398339477
37,37,2,0.0,0.0007963649795452287,0.0007963649795452287,0.0,0.0,4.261,4.261,1.036136e-06,True,0.003573822398339477
37,37,3,0.0,-0.003277535594316816,-0.003277535594316816,0.0,0.0,4.164,4.164,4.877732e-06,True,0.003573822398339477
37,37,4,0.7529411764705882,0.7565149988689277,0.003573822398339477,0.7529411764705882,0.7529411764705882,3.6,3.6,0.0002015402,True,0.003573822398339477
37,37,5,0.0,0.0008629719502094551,0.0008629719502094551,0.0,0.0,3.977,3.977,2.87608e-06,True,0.003573822398339477
37,37,6,0.0,0.0005306965287558467,0.0005306965287558467,0.0,0.0,4.329,4.329,6.488916e-07,True,0.003573822398339477
37,37,7,0.0,0.001134439466539897,0.001134439466539897,0.0,0.0,3.995,3.995,7.163782e-07,True,0.003573822398339477
37,37,8,0.0,0.001293300678907443,0.001293300678907443,0.0,0.0,4.294,4.294,8.916188e-07,True,0.003573822398339477
38,38,1,0.0,0.0005719016356577698,0.0005719016356577698,0.0,0.0,4.318,4.318,3.20383e-07,True,0.017846784944208327
38,38,2,0.0,0.0013949329758137724,0.0013949329758137724,0.0,0.0,4.261,4.261,6.723093e-07,True,0.017846784944208327
38,38,3,0.0,0.0028237966320946175,0.0028237966320946175,0.0,0.0,4.164,4.164,1.515571e-06,True,0.017846784944208327
38,38,4,0.0,-1.5914499027206395e-05,-1.5914499027206395e-05,0.0,0.0,4.23,4.23,1.467125e-06,True,0.017846784944208327
38,38,5,0.5215686274509804,0.5037218425067721,-0.017846784944208327,0.5215686274509804,0.5215686274509804,3.55,3.55,9.32074e-05,True,0.017846784944208327
38,38,6,0.0,0.0023733983685983086,0.0023733983685983086,0.0,0.0,4.329,4.329,9.787776e-07,True,0.017846784944208327
38,38,7,0.0,0.0024014799294696495,0.0024014799294696495,0.0,0.0,3.995,3.995,8.711315e-07,True,0.017846784944208327
38,38,8,0.0,0.002452924366002829,0.002452924366002829,0.0,0.0,4.294,4.294,7.018962e-07,True,0.017846784944208327
39,39,1,0.0,1.992528563479732e-05,1.992528563479732e-05,0.0,0.0,4.318,4.318,3.832263e-07,True,0.00218650161552314
39,39,2,0.0,9.266269005320325e-05,9.266269005320325e-05,0.0,0.0,4.261,4.261,6.486792e-07,True,0.00218650161552314
39,39,3,0.968627450980392,0.9708139525959152,0.00218650161552314,0.968627450980392,0.968627450980392,3.453,3.453,0.0002333149,True,0.00218650161552314
39,39,4,0.0,0.0003686588302760224,0.0003686588302760224,0.0,0.0,4.23,4.23,1.678243e-05,True,0.00218650161552314
39,39,5,0.0,2.3026482453501838e-05,2.3026482453501838e-05,0.0,0.0,3.977,3.977,7.612066e-07,True,0.00218650161552314
39,39,6,0.0,6.704763452544497e-05,6.704763452544497e-05,0.0,0.0,4.329,4.329,5.364698e-07,True,0.00218650161552314
39,39,7,0.0,0.0001100590699490011,0.0001100590699490011,0.0,0.0,3.995,3.995,9.113975e-07,True,0.00218650161552314
39,39,8,0.0,9.646018090095441e-05,9.646018090095441e-05,0.0,0.0,4.294,4.294,6.998615e-07,True,0.00218650161552314
40,40,1,0.0,0.00041866896072886286,0.00041866896072886286,0.0,0.0,4.318,4.318,2.317775e-07,True,0.012680614846368288
40,40,2,0.0,0.0015710775543609874,0.0015710775543609874,0.0,0.0,4.261,4.261,9.632114e-07,True,0.012680614846368288
40,40,3,0.0,-0.004922104311202113,-0.004922104311202113,0.0,0.0,4.164,4.164,2.827491e-06,True,0.012680614846368288
40,40,4,0.5215686274509804,0.5342492422973487,0.012680614846368288,0.5215686274509804,0.5215686274509804,3.728,3.728,0.0001422856,True,0.012680614846368288
40,40,5,0.0,0.0013399067361741165,0.0013399067361741165,0.0,0.0,3.977,3.977,2.165629e-06,True,0.012680614846368288
40,40,6,0.0,0.0011059899788273067,0.0011059899788273067,0.0,0.0,4.329,4.329,5.981097e-07,True,0.012680614846368288
40,40,7,0.0,0.002187638608156696,0.002187638608156696,0.0,0.0,3.995,3.995,7.142827e-07,True,0.012680614846368288
40,40,8,0.0,0.002544113874570936,0.002544113874570936,0.0,0.0,4.294,4.294,8.5747e-07,True,0.012680614846368288
41,41,1,0.0,0.0007249544253284626,0.0007249544253284626,0.0,0.0,4.318,4.318,3.073967e-07,True,0.014925222355802292
41,41,2,0.0,0.0017844817591565693,0.0017844817591565693,0.0,0.0,4.261,4.261,6.71598e-07,True,0.014925222355802292
41,41,3,0.0,0.0036241035609020883,0.0036241035609020883,0.0,0.0,4.164,4.164,1.492584e-06,True,0.014925222355802292
41,41,4,0.0,1.0415019651642023e-05,1.0415019651642023e-05,0.0,0.0,4.23,4.23,1.109645e-06,True,0.014925222355802292
41,41,5,0.3843137254901961,0.3693885031343938,-0.014925222355802292,0.3843137254901961,0.3843137254901961,3.617,3.617,6.83537e-05,True,0.014925222355802292
41,41,6,0.0,0.002823748251580679,0.002823748251580679,0.0,0.0,4.329,4.329,9.252493e-07,True,0.014925222355802292
41,41,7,0.0,0.0030800407581799178,0.0030800407581799178,0.0,0.0,3.995,3.995,8.411025e-07,True,0.014925222355802292
41,41,8,0.0,0.003156353031669462,0.003156353031669462,0.0,0.0,4.294,4.294,7.073635e-07,True,0.014925222355802292
42,42,1,0.0,0.00020007586692850216,0.00020007586692850216,0.0,0.0,4.318,4.318,1.198717e-05,True,0.006455283474873896
42,42,2,0.968627450980392,0.9750827344552659,0.006455283474873896,0.968627450980392,0.968627450980392,3.595,3.595,0.0002192363,True,0.006455283474873896
42,42,3,0.0,0.000173598730065656,0.000173598730065656,0.0,0.0,4.164,4.164,2.638978e-06,True,0.006455283474873896
42,42,4,0.0,-7.120479149344333e-06,-7.120479149344333e-06,0.0,0.0,4.23,4.23,1.402784e-07,True,0.006455283474873896
42,42,5,0.0,2.0209932426773795e-05,2.0209932426773795e-05,0.0,0.0,3.977,3.977,1.138155e-07,True,0.006455283474873896
42,42,6,0.0,6.0397307613979656e-05,6.0397307613979656e-05,0.0,0.0,4.329,4.329,6.952881e-07,True,0.006455283474873896
42,42,7,0.0,5.5234011923348085e-05,5.5234011923348085e-05,0.0,0.0,3.995,3.995,6.987007e-07,True,0.006455283474873896
42,42,8,0.0,9.673670098465464e-05,9.673670098465464e-05,0.0,0.0,4.294,4.294,8.856691e-07,True,0.006455283474873896
43,43,1,0.0,3.585807945893083e-05,3.585807945893083e-05,0.0,0.0,4.318,4.318,3.784941e-07,True,0.008767075671287095
43,43,2,0.0,0.00020587454446997387,0.00020587454446997387,0.0,0.0,4.261,4.261,6.597128e-07,True,0.008767075671287095
43,43,3,0.9372549019607842,0.9460219776320713,0.008767075671287095,0.9372549019607842,0.9372549019607842,3.468,3.468,0.0002273654,True,0.008767075671287095
43,43,4,0.0,0.001432596182819712,0.001432596182819712,0.0,0.0,4.23,4.23,1.664e-05,True,0.008767075671287095
43,43,5,0.0,3.4662591171970725e-05,3.4662591171970725e-05,0.0,0.0,3.977,3.977,7.479966e-07,True,0.008767075671287095
43,43,6,0.0,0.00012951781113457227,0.00012951781113457227,0.0,0.0,4.329,4.329,5.358952e-07,True,0.008767075671287095
43,43,7,0.0,0.00016876493478240666,0.00016876493478240666,0.0,0.0,3.995,3.995,8.983863e-07,True,0.008767075671287095
43,43,8,0.0,0.0002280495479887205,0.0002280495479887205,0.0,0.0,4.294,4.294,7.017409e-07,True,0.008767075671287095
44,44,1,0.0,0.0005553669876134188,0.0005553669876134188,0.0,0.0,4.318,4.318,2.334211e-07,True,0.017258245523904592
44,44,2,0.0,0.002017360501873946,0.002017360501873946,0.0,0.0,4.261,4.261,9.166779e-07,True,0.017258245523904592
44,44,3,0.0,-0.005114017145924041,-0.005114017145924041,0.0,0.0,4.164,4.164,1.793332e-06,True,0.017258245523904592
44,44,4,0.3843137254901961,0.4015719710141007,0.017258245523904592,0.3843137254901961,0.3843137254901961,3.805,3.805,0.0001069281,True,0.017258245523904592
44,44,5,0.0,0.0015552731901457137,0.0015552731901457137,0.0,0.0,3.977,3.977,1.729368e-06,True,0.017258245523904592
44,44,6,0.0,0.0014929511025471081,0.0014929511025471081,0.0,0.0,4.329,4.329,5.763515e-07,True,0.017258245523904592
44,44,7,0.0,0.0028189705462072856,0.0028189705462072856,0.0,0.0,3.995,3.995,7.142096e-07,True,0.017258245523904592
44,44,8,0.0,0.003262719614753588,0.003262719614753588,0.0,0.0,4.294,4.294,8.337801e-07,True,0.017258245523904592
45,45,1,0.0,0.0007558098111066734,0.0007558098111066734,0.0,0.0,4.318,4.318,2.98795e-07,True,0.013445380652773786
45,45,2,0.0,0.0019213774058756672,0.0019213774058756672,0.0,0.0,4.261,4.261,6.721895e-07,True,0.013445380652773786
45,45,3,0.0,0.003855473802240009,0.003855473802240009,0.0,0.0,4.164,4.164,1.475343e-06,True,0.013445380652773786
45,45,4,0.0,5.433997338172942e-05,5.433997338172942e-05,0.0,0.0,4.23,4.23,9.969879e-07,True,0.013445380652773786
45,45,5,0.3372549019607843,0.3238095213080105,-0.013445380652773786,0.3372549019607843,0.3372549019607843,3.641,3.641,5.992101e-05,True,0.013445380652773786
45,45,6,0.0,0.003002441361206575,0.003002441361206575,0.0,0.0,4.329,4.329,9.119332e-07,True,0.013445380652773786
45,45,7,0.0,0.003306559077858696,0.003306559077858696,0.0,0.0,3.995,3.995,8.304023e-07,True,0.013445380652773786
45,45,8,0.0,0.003347009606340254,0.003347009606340254,0.0,0.0,4.294,4.294,7.026281e-07,True,0.013445380652773786
46,46,1,0.0,0.00014613977091153946,0.00014613977091153946,0.0,0.0,4.318,4.318,1.164005e-05,True,0.010364775508830859
46,46,2,0.9372549019607842,0.9476196774696151,0.010364775508830859,0.9372549019607842,0.9372549019607842,3.608,3.608,0.0002130615,True,0.010364775508830859
46,46,3,0.0,0.0004339215299188903,0.0004339215299188903,0.0,0.0,4.164,4.164,2.62883e-06,True,0.010364775508830859
46,46,4,0.0,-1.2240612651624044e-05,-1.2240612651624044e-05,0.0,0.0,4.23,4.23,1.395635e-07,True,0.010364775508830859
46,46,5,0.0,2.4249471343005917e-05,2.4249471343005917e-05,0.0,0.0,3.977,3.977,1.117787e-07,True,0.010364775508830859
46,46,6,0.0,0.00013832372849408123,0.00013832372849408123,0.0,0.0,4.329,4.329,6.909721e-07,True,0.010364775508830859
46,46,7,0.0,0.00024150571883231262,0.00024150571883231262,0.0,0.0,3.995,3.995,7.074798e-07,True,0.010364775508830859
46,46,8,0.0,0.00019984031209233067,0.00019984031209233067,0.0,0.0,4.294,4.294,8.75943e-07,True,0.010364775508830859
47,47,1,0.0,0.0005874104790854983,0.0005874104790854983,0.0,0.0,4.318,4.318,2.308503e-07,True,0.016791926516239286
47,47,2,0.0,0.0021887397907724756,0.0021887397907724756,0.0,0.0,4.261,4.261,9.025935e-07,True,0.016791926516239286
47,47,3,0.0,-0.005026279601534346,-0.005026279601534346,0.0,0.0,4.164,4.164,1.460694e-06,True,0.016791926516239286
47,47,4,0.3372549019607843,0.35404682847702357,0.016791926516239286,0.3372549019607843,0.3372549019607843,3.834,3.834,9.426605e-05,True,0.016791926516239286
47,47,5,0.0,0.0017600535845537241,0.0017600535845537241,0.0,0.0,3.977,3.977,1.596834e-06,True,0.016791926516239286
47,47,6,0.0,0.0016328935779355831,0.0016328935779355831,0.0,0.0,4.329,4.329,5.69008e-07,True,0.016791926516239286
47,47,7,0.0,0.0030457431394857425,0.0030457431394857425,0.0,0.0,3.995,3.995,7.14543e-07,True,0.016791926516239286
47,47,8,0.0,0.003499393907563319,0.003499393907563319,0.0,0.0,4.294,4.294,8.226475e-07,True,0.016791926516239286
48,48,1,0.0,0.0007904093357213674,0.0007904093357213674,0.0,0.0,4.318,4.318,3.005086e-07,True,0.013526744854031436
48,48,2,0.0,0.001959302965621427,0.001959302965621427,0.0,0.0,4.261,4.261,6.704939e-07,True,0.013526744854031436
48,48,3,0.0,0.003937255231104791,0.003937255231104791,0.0,0.0,4.164,4.164,1.469578e-06,True,0.013526744854031436
48,48,4,0.0,4.0108739456067195e-05,4.0108739456067195e-05,0.0,0.0,4.23,4.23,9.502048e-07,True,0.013526744854031436
48,48,5,0.3215686274509804,0.308041882596949,-0.013526744854031436,0.3215686274509804,0.3215686274509804,3.65,3.65,5.700369e-05,True,0.013526744854031436
48,48,6,0.0,0.0030599340257141706,0.0030599340257141706,0.0,0.0,4.329,4.329,9.065079e-07,True,0.013526744854031436
48,48,7,0.0,0.0033723679306747975,0.0033723679306747975,0.0,0.0,3.995,3.995,8.248127e-07,True,0.013526744854031436
48,48,8,0.0,0.003428286195635084,0.003428286195635084,0.0,0.0,4.294,4.294,7.030421e-07,True,0.013526744854031436
49,49,1,0.0,2.2558342808975756e-05,2.2558342808975756e-05,0.0,0.0,4.318,4.318,3.818685e-07,True,0.004887143276862016
49,49,2,0.0,9.36362484477097e-05,9.36362484477097e-05,0.0,0.0,4.261,4.261,6.461353e-07,True,0.004887143276862016
49,49,3,0.9607843137254904,0.9656714570023525,0.004887143276862016,0.9607843137254904,0.9607843137254904,3.457,3.457,0.0002320827,True,0.004887143276862016
49,49,4,0.0,0.000869600269227451,0.000869600269227451,0.0,0.0,4.23,4.23,1.682747e-05,True,0.004887143276862016
49,49,5,0.0,-3.414770539569411e-07,-3.414770539569411e-07,0.0,0.0,3.977,3.977,7.54665e-07,True,0.004887143276862016
49,49,6,0.0,5.5891723407376723e-05,5.5891723407376723e-05,0.0,0.0,4.329,4.329,5.319376e-07,True,0.004887143276862016
49,49,7,0.0,8.376710507012448e-05,8.376710507012448e-05,0.0,0.0,3.995,3.995,9.030501e-07,True,0.004887143276862016
49,49,8,0.0,0.00010761790939324903,0.00010761790939324903,0.0,0.0,4.294,4.294,6.981446e-07,True,0.004887143276862016
