mzi,port,voltage,expected_mA,actual_mA,lower_mA,upper_mA,local_sample_row,sample_index,iteration
4,48,4.23,8.304996428072716,6.47921643504139,7.474496785265444,9.135496070879988,3,3,0
4,48,4.23,8.304996428072716,6.88181487985577,7.474496785265444,9.135496070879988,66,66,0
2,45,3.6,7.068144932035353,7.922679151814941,6.361330438831818,7.7749594252388885,76,76,0
5,44,3.977,7.688507837493675,6.790166453393958,6.919657053744308,8.457358621243042,76,76,0
