sample_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,expected_input_power_0,expected_input_power_1,expected_input_power_2,expected_input_power_3,expected_input_power_4,expected_input_power_5,expected_input_power_6,expected_input_power_7,feature_sum,expected_input_power_sum,feature_min,feature_max,feature_valid,finite_ok,nonnegative_ok,sum_ok,upper_bound_ok,nonzero_ok,feature_validation_mode
15,0.0,0.0,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.05882352941174,0.0,0.0,0.0,0.0,0.7921568627450978,95.05882352941174,0.0,0.7921568627450978,True,True,True,True,True,True,bounded
16,0.0,0.0,0.0,0.0,0.6862745098039214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294117647057,0.0,0.0,0.0,0.6862745098039214,82.35294117647057,0.0,0.6862745098039214,True,True,True,True,True,True,bounded
17,0.0,0.0,0.0,0.6862745098039214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294117647057,0.0,0.0,0.0,0.0,0.6862745098039214,82.35294117647057,0.0,0.6862745098039214,True,True,True,True,True,True,bounded
18,0.0,0.0,0.0,0.0,0.7019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.23529411764706,0.0,0.0,0.0,0.7019607843137254,84.23529411764706,0.0,0.7019607843137254,True,True,True,True,True,True,bounded
19,0.0,0.0,0.0,0.7019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.23529411764706,0.0,0.0,0.0,0.0,0.7019607843137254,84.23529411764706,0.0,0.7019607843137254,True,True,True,True,True,True,bounded
20,0.0,0.0,0.0,0.0,0.6980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76470588235294,0.0,0.0,0.0,0.6980392156862745,83.76470588235294,0.0,0.6980392156862745,True,True,True,True,True,True,bounded
21,0.0,0.0,0.0,0.6980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76470588235294,0.0,0.0,0.0,0.0,0.6980392156862745,83.76470588235294,0.0,0.6980392156862745,True,True,True,True,True,True,bounded
22,0.0,0.0,0.0,0.0,0.7098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17647058823529,0.0,0.0,0.0,0.7098039215686274,85.17647058823529,0.0,0.7098039215686274,True,True,True,True,True,True,bounded
23,0.0,0.0,0.0,0.7098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17647058823529,0.0,0.0,0.0,0.0,0.7098039215686274,85.17647058823529,0.0,0.7098039215686274,True,True,True,True,True,True,bounded
24,0.0,0.0,0.0,0.0,0.945098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41176470588232,0.0,0.0,0.0,0.945098039215686,113.41176470588232,0.0,0.945098039215686,True,True,True,True,True,True,bounded
25,0.0,0.0,0.0,0.945098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41176470588232,0.0,0.0,0.0,0.0,0.945098039215686,113.41176470588232,0.0,0.945098039215686,True,True,True,True,True,True,bounded
26,0.0,0.0,0.0,0.0,0.8156862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88235294117646,0.0,0.0,0.0,0.8156862745098039,97.88235294117646,0.0,0.8156862745098039,True,True,True,True,True,True,bounded
27,0.0,0.0,0.0,0.8156862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88235294117646,0.0,0.0,0.0,0.0,0.8156862745098039,97.88235294117646,0.0,0.8156862745098039,True,True,True,True,True,True,bounded
28,0.0,0.0,0.0,0.0,0.6823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88235294117646,0.0,0.0,0.0,0.6823529411764705,81.88235294117646,0.0,0.6823529411764705,True,True,True,True,True,True,bounded
29,0.0,0.0,0.0,0.6823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88235294117646,0.0,0.0,0.0,0.0,0.6823529411764705,81.88235294117646,0.0,0.6823529411764705,True,True,True,True,True,True,bounded
30,0.0,0.0,0.0,0.0,0.6901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82352941176471,0.0,0.0,0.0,0.6901960784313725,82.82352941176471,0.0,0.6901960784313725,True,True,True,True,True,True,bounded
31,0.0,0.0,0.0,0.6901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82352941176471,0.0,0.0,0.0,0.0,0.6901960784313725,82.82352941176471,0.0,0.6901960784313725,True,True,True,True,True,True,bounded
32,0.0,0.0,0.0,0.0,0.7411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94117647058823,0.0,0.0,0.0,0.7411764705882352,88.94117647058823,0.0,0.7411764705882352,True,True,True,True,True,True,bounded
33,0.0,0.0,0.0,0.7411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94117647058823,0.0,0.0,0.0,0.0,0.7411764705882352,88.94117647058823,0.0,0.7411764705882352,True,True,True,True,True,True,bounded
34,0.0,0.0,0.0,0.0,0.980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64705882352939,0.0,0.0,0.0,0.980392156862745,117.64705882352939,0.0,0.980392156862745,True,True,True,True,True,True,bounded
35,0.0,0.0,0.0,0.980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64705882352939,0.0,0.0,0.0,0.0,0.980392156862745,117.64705882352939,0.0,0.980392156862745,True,True,True,True,True,True,bounded
36,0.0,0.0,0.0,0.0,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.35294117647058,0.0,0.0,0.0,0.7529411764705882,90.35294117647058,0.0,0.7529411764705882,True,True,True,True,True,True,bounded
37,0.0,0.0,0.0,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.35294117647058,0.0,0.0,0.0,0.0,0.7529411764705882,90.35294117647058,0.0,0.7529411764705882,True,True,True,True,True,True,bounded
38,0.0,0.0,0.0,0.0,0.5215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58823529411765,0.0,0.0,0.0,0.5215686274509804,62.58823529411765,0.0,0.5215686274509804,True,True,True,True,True,True,bounded
39,0.0,0.0,0.968627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.23529411764704,0.0,0.0,0.0,0.0,0.0,0.968627450980392,116.23529411764704,0.0,0.968627450980392,True,True,True,True,True,True,bounded
40,0.0,0.0,0.0,0.5215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58823529411765,0.0,0.0,0.0,0.0,0.5215686274509804,62.58823529411765,0.0,0.5215686274509804,True,True,True,True,True,True,bounded
41,0.0,0.0,0.0,0.0,0.3843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11764705882353,0.0,0.0,0.0,0.3843137254901961,46.11764705882353,0.0,0.3843137254901961,True,True,True,True,True,True,bounded
42,0.0,0.968627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.23529411764704,0.0,0.0,0.0,0.0,0.0,0.0,0.968627450980392,116.23529411764704,0.0,0.968627450980392,True,True,True,True,True,True,bounded
43,0.0,0.0,0.9372549019607842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4705882352941,0.0,0.0,0.0,0.0,0.0,0.9372549019607842,112.4705882352941,0.0,0.9372549019607842,True,True,True,True,True,True,bounded
44,0.0,0.0,0.0,0.3843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11764705882353,0.0,0.0,0.0,0.0,0.3843137254901961,46.11764705882353,0.0,0.3843137254901961,True,True,True,True,True,True,bounded
45,0.0,0.0,0.0,0.0,0.3372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.470588235294116,0.0,0.0,0.0,0.3372549019607843,40.470588235294116,0.0,0.3372549019607843,True,True,True,True,True,True,bounded
46,0.0,0.9372549019607842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.9372549019607842,112.4705882352941,0.0,0.9372549019607842,True,True,True,True,True,True,bounded
47,0.0,0.0,0.0,0.3372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.470588235294116,0.0,0.0,0.0,0.0,0.3372549019607843,40.470588235294116,0.0,0.3372549019607843,True,True,True,True,True,True,bounded
48,0.0,0.0,0.0,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58823529411765,0.0,0.0,0.0,0.3215686274509804,38.58823529411765,0.0,0.3215686274509804,True,True,True,True,True,True,bounded
49,0.0,0.0,0.9607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.29411764705885,0.0,0.0,0.0,0.0,0.0,0.9607843137254904,115.29411764705885,0.0,0.9607843137254904,True,True,True,True,True,True,bounded
50,0.0,0.0,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58823529411765,0.0,0.0,0.0,0.0,0.3215686274509804,38.58823529411765,0.0,0.3215686274509804,True,True,True,True,True,True,bounded
51,0.0,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11764705882352,0.0,0.0,0.0,0.4509803921568627,54.11764705882352,0.0,0.4509803921568627,True,True,True,True,True,True,bounded
52,0.0,0.9607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.29411764705885,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843137254904,115.29411764705885,0.0,0.9607843137254904,True,True,True,True,True,True,bounded
53,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11764705882352,0.0,0.0,0.0,0.0,0.4509803921568627,54.11764705882352,0.0,0.4509803921568627,True,True,True,True,True,True,bounded
54,0.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.41176470588235,0.0,0.0,0.0,0.8117647058823529,97.41176470588235,0.0,0.8117647058823529,True,True,True,True,True,True,bounded
55,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.41176470588235,0.0,0.0,0.0,0.0,0.8117647058823529,97.41176470588235,0.0,0.8117647058823529,True,True,True,True,True,True,bounded
56,0.0,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.88235294117646,0.0,0.0,0.0,0.7490196078431371,89.88235294117646,0.0,0.7490196078431371,True,True,True,True,True,True,bounded
57,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.88235294117646,0.0,0.0,0.0,0.0,0.7490196078431371,89.88235294117646,0.0,0.7490196078431371,True,True,True,True,True,True,bounded
58,0.0,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8235294117647,0.0,0.0,0.0,0.8901960784313725,106.8235294117647,0.0,0.8901960784313725,True,True,True,True,True,True,bounded
59,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8235294117647,0.0,0.0,0.0,0.0,0.8901960784313725,106.8235294117647,0.0,0.8901960784313725,True,True,True,True,True,True,bounded
60,0.0,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70588235294117,0.0,0.0,0.0,0.7058823529411764,84.70588235294117,0.0,0.7058823529411764,True,True,True,True,True,True,bounded
61,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70588235294117,0.0,0.0,0.0,0.0,0.7058823529411764,84.70588235294117,0.0,0.7058823529411764,True,True,True,True,True,True,bounded
62,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.8666666666666667,104.0,0.0,0.8666666666666667,True,True,True,True,True,True,bounded
63,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.8666666666666667,104.0,0.0,0.8666666666666667,True,True,True,True,True,True,bounded
64,0.0,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88235294117648,0.0,0.0,0.0,0.615686274509804,73.88235294117648,0.0,0.615686274509804,True,True,True,True,True,True,bounded
65,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88235294117648,0.0,0.0,0.0,0.0,0.615686274509804,73.88235294117648,0.0,0.615686274509804,True,True,True,True,True,True,bounded
66,0.0,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.470588235294116,0.0,0.0,0.0,0.403921568627451,48.470588235294116,0.0,0.403921568627451,True,True,True,True,True,True,bounded
67,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.470588235294116,0.0,0.0,0.0,0.0,0.403921568627451,48.470588235294116,0.0,0.403921568627451,True,True,True,True,True,True,bounded
68,0.0,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35294117647058,0.0,0.0,0.0,0.2862745098039215,34.35294117647058,0.0,0.2862745098039215,True,True,True,True,True,True,bounded
69,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.99999999999999,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,111.99999999999999,0.0,0.9333333333333332,True,True,True,True,True,True,bounded
70,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35294117647058,0.0,0.0,0.0,0.0,0.2862745098039215,34.35294117647058,0.0,0.2862745098039215,True,True,True,True,True,True,bounded
71,0.0,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.705882352941174,0.0,0.0,0.0,0.2392156862745098,28.705882352941174,0.0,0.2392156862745098,True,True,True,True,True,True,bounded
72,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,111.99999999999999,0.0,0.9333333333333332,True,True,True,True,True,True,bounded
73,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.705882352941174,0.0,0.0,0.0,0.0,0.2392156862745098,28.705882352941174,0.0,0.2392156862745098,True,True,True,True,True,True,bounded
74,0.0,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.8235294117647,0.0,0.0,0.0,0.0,0.0,0.9568627450980391,114.8235294117647,0.0,0.9568627450980391,True,True,True,True,True,True,bounded
75,0.0,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88235294117646,0.0,0.0,0.0,0.2823529411764705,33.88235294117646,0.0,0.2823529411764705,True,True,True,True,True,True,bounded
76,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.9568627450980391,114.8235294117647,0.0,0.9568627450980391,True,True,True,True,True,True,bounded
77,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88235294117646,0.0,0.0,0.0,0.0,0.2823529411764705,33.88235294117646,0.0,0.2823529411764705,True,True,True,True,True,True,bounded
78,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.058823529411754,0.0,0.0,0.0,0.3921568627450979,47.058823529411754,0.0,0.3921568627450979,True,True,True,True,True,True,bounded
79,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.058823529411754,0.0,0.0,0.0,0.0,0.3921568627450979,47.058823529411754,0.0,0.3921568627450979,True,True,True,True,True,True,bounded
80,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.6,72.0,0.0,0.6,True,True,True,True,True,True,bounded
81,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.6,72.0,0.0,0.6,True,True,True,True,True,True,bounded
82,0.0,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.41176470588235,0.0,0.0,0.0,0.8784313725490196,105.41176470588235,0.0,0.8784313725490196,True,True,True,True,True,True,bounded
83,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.41176470588235,0.0,0.0,0.0,0.0,0.8784313725490196,105.41176470588235,0.0,0.8784313725490196,True,True,True,True,True,True,bounded
84,0.0,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35294117647055,0.0,0.0,0.0,0.952941176470588,114.35294117647055,0.0,0.952941176470588,True,True,True,True,True,True,bounded
85,0.0,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.05882352941174,0.0,0.0,0.0,0.0,0.0,0.7921568627450978,95.05882352941174,0.0,0.7921568627450978,True,True,True,True,True,True,bounded
86,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35294117647055,0.0,0.0,0.0,0.0,0.952941176470588,114.35294117647055,0.0,0.952941176470588,True,True,True,True,True,True,bounded
87,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.999999999999993,0.0,0.0,0.0,0.2666666666666666,31.999999999999993,0.0,0.2666666666666666,True,True,True,True,True,True,bounded
88,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.05882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.7921568627450978,95.05882352941174,0.0,0.7921568627450978,True,True,True,True,True,True,bounded
89,0.0,0.0,0.6862745098039214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294117647057,0.0,0.0,0.0,0.0,0.0,0.6862745098039214,82.35294117647057,0.0,0.6862745098039214,True,True,True,True,True,True,bounded
90,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.999999999999993,0.0,0.0,0.0,0.0,0.2666666666666666,31.999999999999993,0.0,0.2666666666666666,True,True,True,True,True,True,bounded
91,0.0,0.0,0.0,0.0,0.0627450980392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5294117647058725,0.0,0.0,0.0,0.0627450980392156,7.5294117647058725,0.0,0.0627450980392156,True,True,True,True,True,True,bounded
92,0.0,0.6862745098039214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294117647057,0.0,0.0,0.0,0.0,0.0,0.0,0.6862745098039214,82.35294117647057,0.0,0.6862745098039214,True,True,True,True,True,True,bounded
93,0.0,0.0,0.7019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.23529411764706,0.0,0.0,0.0,0.0,0.0,0.7019607843137254,84.23529411764706,0.0,0.7019607843137254,True,True,True,True,True,True,bounded
94,0.0,0.0,0.0,0.0627450980392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5294117647058725,0.0,0.0,0.0,0.0,0.0627450980392156,7.5294117647058725,0.0,0.0627450980392156,True,True,True,True,True,True,bounded
95,0.0,0.0,0.0,0.0,0.0980392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352928,0.0,0.0,0.0,0.0980392156862744,11.764705882352928,0.0,0.0980392156862744,True,True,True,True,True,True,bounded
96,0.0,0.7019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.7019607843137254,84.23529411764706,0.0,0.7019607843137254,True,True,True,True,True,True,bounded
97,0.0,0.0,0.0,0.0980392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352928,0.0,0.0,0.0,0.0,0.0980392156862744,11.764705882352928,0.0,0.0980392156862744,True,True,True,True,True,True,bounded
98,0.0,0.0,0.6980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76470588235294,0.0,0.0,0.0,0.0,0.0,0.6980392156862745,83.76470588235294,0.0,0.6980392156862745,True,True,True,True,True,True,bounded
99,0.0,0.0,0.0,0.0,0.0941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29411764705882,0.0,0.0,0.0,0.0941176470588235,11.29411764705882,0.0,0.0941176470588235,True,True,True,True,True,True,bounded
100,0.0,0.6980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.6980392156862745,83.76470588235294,0.0,0.6980392156862745,True,True,True,True,True,True,bounded
101,0.0,0.0,0.7098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17647058823529,0.0,0.0,0.0,0.0,0.0,0.7098039215686274,85.17647058823529,0.0,0.7098039215686274,True,True,True,True,True,True,bounded
102,0.0,0.0,0.0,0.0941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29411764705882,0.0,0.0,0.0,0.0,0.0941176470588235,11.29411764705882,0.0,0.0941176470588235,True,True,True,True,True,True,bounded
103,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999991,0.0,0.0,0.0,0.0666666666666666,7.999999999999991,0.0,0.0666666666666666,True,True,True,True,True,True,bounded
104,0.0,0.7098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.7098039215686274,85.17647058823529,0.0,0.7098039215686274,True,True,True,True,True,True,bounded
105,0.0,0.0,0.945098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41176470588232,0.0,0.0,0.0,0.0,0.0,0.945098039215686,113.41176470588232,0.0,0.945098039215686,True,True,True,True,True,True,bounded
106,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999991,0.0,0.0,0.0,0.0,0.0666666666666666,7.999999999999991,0.0,0.0666666666666666,True,True,True,True,True,True,bounded
107,0.0,0.0,0.0,0.0,0.6078431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94117647058823,0.0,0.0,0.0,0.6078431372549019,72.94117647058823,0.0,0.6078431372549019,True,True,True,True,True,True,bounded
108,0.0,0.945098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41176470588232,0.0,0.0,0.0,0.0,0.0,0.0,0.945098039215686,113.41176470588232,0.0,0.945098039215686,True,True,True,True,True,True,bounded
109,0.0,0.0,0.0,0.6078431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94117647058823,0.0,0.0,0.0,0.0,0.6078431372549019,72.94117647058823,0.0,0.6078431372549019,True,True,True,True,True,True,bounded
110,0.0,0.0,0.0,0.0,0.984313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.11764705882352,0.0,0.0,0.0,0.984313725490196,118.11764705882352,0.0,0.984313725490196,True,True,True,True,True,True,bounded
111,0.0,0.0,0.8156862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88235294117646,0.0,0.0,0.0,0.0,0.0,0.8156862745098039,97.88235294117646,0.0,0.8156862745098039,True,True,True,True,True,True,bounded
112,0.0,0.0,0.0,0.984313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.11764705882352,0.0,0.0,0.0,0.0,0.984313725490196,118.11764705882352,0.0,0.984313725490196,True,True,True,True,True,True,bounded
113,0.0,0.8156862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.8156862745098039,97.88235294117646,0.0,0.8156862745098039,True,True,True,True,True,True,bounded
114,0.0,0.0,0.6823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88235294117646,0.0,0.0,0.0,0.0,0.0,0.6823529411764705,81.88235294117646,0.0,0.6823529411764705,True,True,True,True,True,True,bounded
115,0.0,0.0,0.0,0.0,0.0549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588235294117643,0.0,0.0,0.0,0.0549019607843137,6.588235294117643,0.0,0.0549019607843137,True,True,True,True,True,True,bounded
116,0.0,0.6823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.6823529411764705,81.88235294117646,0.0,0.6823529411764705,True,True,True,True,True,True,bounded
117,0.0,0.0,0.0,0.0549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588235294117643,0.0,0.0,0.0,0.0,0.0549019607843137,6.588235294117643,0.0,0.0549019607843137,True,True,True,True,True,True,bounded
118,0.0,0.0,0.6901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82352941176471,0.0,0.0,0.0,0.0,0.0,0.6901960784313725,82.82352941176471,0.0,0.6901960784313725,True,True,True,True,True,True,bounded
119,0.0,0.0,0.0,0.0,0.0509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1176470588235246,0.0,0.0,0.0,0.0509803921568627,6.1176470588235246,0.0,0.0509803921568627,True,True,True,True,True,True,bounded
120,0.0,0.6901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.6901960784313725,82.82352941176471,0.0,0.6901960784313725,True,True,True,True,True,True,bounded
121,0.0,0.0,0.7411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94117647058823,0.0,0.0,0.0,0.0,0.0,0.7411764705882352,88.94117647058823,0.0,0.7411764705882352,True,True,True,True,True,True,bounded
122,0.0,0.0,0.0,0.0509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1176470588235246,0.0,0.0,0.0,0.0,0.0509803921568627,6.1176470588235246,0.0,0.0509803921568627,True,True,True,True,True,True,bounded
123,0.0,0.0,0.0,0.0,0.3490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.882352941176464,0.0,0.0,0.0,0.3490196078431372,41.882352941176464,0.0,0.3490196078431372,True,True,True,True,True,True,bounded
124,0.0,0.7411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.7411764705882352,88.94117647058823,0.0,0.7411764705882352,True,True,True,True,True,True,bounded
125,0.0,0.0,0.980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64705882352939,0.0,0.0,0.0,0.0,0.0,0.980392156862745,117.64705882352939,0.0,0.980392156862745,True,True,True,True,True,True,bounded
126,0.0,0.0,0.0,0.3490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.882352941176464,0.0,0.0,0.0,0.0,0.3490196078431372,41.882352941176464,0.0,0.3490196078431372,True,True,True,True,True,True,bounded
127,0.0,0.0,0.0,0.0,0.9882352941176468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.58823529411761,0.0,0.0,0.0,0.9882352941176468,118.58823529411761,0.0,0.9882352941176468,True,True,True,True,True,True,bounded
128,0.0,0.980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64705882352939,0.0,0.0,0.0,0.0,0.0,0.0,0.980392156862745,117.64705882352939,0.0,0.980392156862745,True,True,True,True,True,True,bounded
