timestamp,measure_idx,measure_context,input_channel,max_uploads,tolerance,mzi,port,voltage,expected_mA,actual_mA,lower_mA,upper_mA,failure_summary,action
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,1,43,4.318,8.477847171257958,,7.630062454132162,9.325631888383754,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,2,45,3.005,5.899937644657287,,5.309943880191558,6.489931409123016,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,3,41,4.164,8.093643218673503,,7.2842788968061525,8.903007540540854,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,4,48,4.23,8.304996428072716,,7.474496785265444,9.135496070879988,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,5,44,3.977,7.688507837493675,,6.919657053744308,8.457358621243042,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,6,46,4.329,8.428640695949365,,7.585776626354429,9.271504765544302,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,7,42,3.995,7.8306379376366815,,7.047574143873013,8.613701731400349,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
2026-08-25 19:28:46,1801,layer04_iter000_MZI11_arm1_line_search,2,4,0.1,8,49,4.294,8.343622807807465,,7.5092605270267185,9.177985088588212,MZI1 port 43 expected 8.4778 mA got None; MZI2 port 45 expected 5.8999 mA got None; MZI3 port 41 expected 8.0936 mA got None; MZI4 port 48 expected 8.3050 mA got None; MZI5 port 44 expected 7.6885 mA got None; MZI6 port 46 expected 8.4286 mA got None; MZI7 port 42 expected 7.8306 mA got None; MZI8 port 49 expected 8.3436 mA got None,continued_after_failed_reuploads
