4.569533966481412746e-01,5.866497920431713517e-03,4.635334817111383954e-01,4.233291378860312183e-04,2.122107043094120641e-04,1.441186141063111774e-04
4.979835663503789367e-01,3.425393961692215980e-03,5.066618058821057424e-01,1.295367974012695978e-03,5.999151459207966233e-03,2.901368177436238534e-03
3.967941297636283678e-03,4.740202289636994970e-01,1.029310162449646477e-03,4.727171475340719020e-01,8.763094006777511630e-03,6.442039680518779447e-03
3.395434915713477393e-04,5.004054531735862010e-01,1.276193008178301037e-03,5.113956147673117680e-01,8.821075111810657357e-03,9.797834875200435618e-04
2.110024827551556636e-03,8.097328500083487632e-03,2.822806261698405320e-03,6.232145186930391004e-03,9.703370933380695007e-01,1.847746275495577460e-03
2.093310176878322888e-03,2.890179975951548842e-03,2.294577150381508796e-03,3.569732396058524892e-03,1.123237282917426702e-03,9.752186127868448517e-01
