phase(rad),pow(uW),v_up,v_down,p_up,p_down
0.000000000000,82.606400000000,4.258000000000,0.000000000000,0.035679961248,0.000000000000
0.100000000000,76.874490000000,4.289000000000,0.520000000000,0.036201382175,0.000522575112
0.200000000000,70.362070000000,4.320000000000,0.736000000000,0.036726585494,0.001046881835
0.300000000000,63.783390000000,4.351000000000,0.901000000000,0.037255571203,0.001568886830
0.400000000000,57.250330000000,4.381000000000,1.041000000000,0.037771094198,0.002094322191
0.500000000000,50.815320000000,4.411000000000,1.164000000000,0.038290159494,0.002618472373
0.600000000000,44.512880000000,4.442000000000,1.275000000000,0.038830248352,0.003141683311
0.700000000000,38.628750000000,4.471000000000,1.377000000000,0.039338916993,0.003664459414
0.800000000000,32.916780000000,4.501000000000,1.472000000000,0.039868609195,0.004187527339
0.900000000000,30.075350000000,4.531000000000,1.561000000000,0.040401843699,0.004709207658
1.000000000000,22.472300000000,4.560000000000,1.646000000000,0.040920670874,0.005236024828
1.100000000000,17.857100000000,4.589000000000,1.726000000000,0.041442808133,0.005757363076
1.200000000000,13.751020000000,4.618000000000,1.803000000000,0.041968255477,0.006282514345
1.300000000000,10.115390000000,4.647000000000,1.877000000000,0.042497012905,0.006808800050
1.400000000000,7.086373000000,4.675000000000,1.947000000000,0.043010678159,0.007326118490
1.500000000000,4.577080000000,4.703000000000,2.016000000000,0.043527429152,0.007854582235
1.600000000000,2.638767000000,4.732000000000,2.082000000000,0.044065888551,0.008377288765
1.700000000000,1.356466000000,4.760000000000,2.146000000000,0.044588921226,0.008900234936
1.800000000000,0.709191700000,4.788000000000,2.208000000000,0.045115039639,0.009421936513
1.900000000000,0.704153100000,4.815000000000,2.269000000000,0.045625290507,0.009949723849
2.000000000000,1.365466000000,4.843000000000,2.328000000000,0.046157470193,0.010473889491
2.100000000000,2.660488000000,4.870000000000,2.385000000000,0.046673565859,0.010993065160
2.200000000000,4.615755000000,4.898000000000,2.441000000000,0.047211806817,0.011515361978
2.300000000000,7.170193000000,4.925000000000,2.496000000000,0.047733747281,0.012040130592
2.400000000000,10.337140000000,4.952000000000,2.550000000000,0.048258557011,0.012566733243
2.500000000000,13.942050000000,4.978000000000,2.602000000000,0.048766641172,0.013084484586
2.600000000000,18.133320000000,5.005000000000,2.654000000000,0.049297083161,0.013612687430
2.700000000000,22.841830000000,5.032000000000,2.704000000000,0.049830394415,0.014130431042
2.800000000000,27.929450000000,5.058000000000,2.754000000000,0.050346665229,0.014657837655
2.900000000000,33.397620000000,5.084000000000,2.803000000000,0.050865596705,0.015184071180
3.000000000000,39.102630000000,5.110000000000,2.851000000000,0.051387188843,0.015708563432
3.100000000000,45.295680000000,5.136000000000,2.898000000000,0.051911441644,0.016230757822
3.200000000000,51.453630000000,5.162000000000,2.944000000000,0.052438355107,0.016750109357
3.300000000000,58.003000000000,5.188000000000,2.990000000000,0.052967929232,0.017277639657
3.400000000000,64.462330000000,5.213000000000,3.035000000000,0.053479644253,0.017801615905
3.500000000000,71.322440000000,5.239000000000,3.079000000000,0.054014437369,0.018321516298
3.600000000000,78.050800000000,5.264000000000,3.123000000000,0.054531170650,0.018848899720
3.700000000000,84.714800000000,3.207000000000,3.166000000000,0.020240021974,0.019371527013
3.800000000000,91.261600000000,3.248000000000,3.209000000000,0.020760848582,0.019901301061
3.900000000000,97.617160000000,3.289000000000,3.251000000000,0.021288291422,0.020425654166
4.000000000000,100.865100000000,3.329000000000,3.292000000000,0.021809245946,0.020944099312
4.100000000000,109.793500000000,3.369000000000,3.333000000000,0.022336497896,0.021469041860
4.200000000000,115.285800000000,3.408000000000,3.373000000000,0.022856631787,0.021987442556
4.300000000000,120.627500000000,3.447000000000,3.413000000000,0.023382752168,0.022512027572
4.400000000000,125.554400000000,3.485000000000,3.453000000000,0.023901140491,0.023042796910
4.500000000000,127.547700000000,3.523000000000,3.492000000000,0.024425212241,0.023566251356
4.600000000000,129.628500000000,3.561000000000,3.530000000000,0.024954967417,0.024081938681
4.700000000000,136.881000000000,3.598000000000,3.568000000000,0.025476242717,0.024603207356
4.800000000000,140.086000000000,3.635000000000,3.606000000000,0.026002906251,0.025130057380
4.900000000000,140.660000000000,3.671000000000,3.643000000000,0.026520507396,0.025648405896
5.000000000000,143.760100000000,3.707000000000,3.680000000000,0.027043209455,0.026172045871
5.100000000000,144.636900000000,3.743000000000,3.717000000000,0.027571012430,0.026700977306
5.200000000000,144.769500000000,3.778000000000,3.753000000000,0.028089044555,0.027220692170
5.300000000000,144.735200000000,3.813000000000,3.789000000000,0.028611898146,0.027745416334
5.400000000000,144.090400000000,3.848000000000,3.825000000000,0.029139573204,0.028275149798
5.500000000000,142.263100000000,3.883000000000,3.860000000000,0.029672069729,0.028794970955
5.600000000000,139.837900000000,3.917000000000,3.895000000000,0.030193968867,0.029319526982
5.700000000000,137.160700000000,3.950000000000,3.930000000000,0.030704869157,0.029848817881
5.800000000000,133.379800000000,3.984000000000,3.964000000000,0.031235734255,0.030367520062
5.900000000000,129.629400000000,4.017000000000,3.998000000000,0.031755336801,0.030890690416
6.000000000000,125.113700000000,4.050000000000,4.032000000000,0.032279225532,0.031418328941
6.100000000000,119.883900000000,4.083000000000,4.065000000000,0.032807400448,0.031934721665
6.200000000000,114.549800000000,4.115000000000,4.098000000000,0.033323663390,0.032455323593
6.300000000000,108.927200000000,4.148000000000,4.131000000000,0.033860280792,0.032980134724
