phase(rad),pow(uW),v_up,v_down,p_up,p_down
0.000000000000,70.319670000000,4.131000000000,0.000000000000,0.033471330828,0.000000000000
0.100000000000,63.957250000000,4.163000000000,0.519000000000,0.033991897788,0.000526204439
0.200000000000,57.116170000000,4.195000000000,0.734000000000,0.034516481661,0.001052475299
0.300000000000,50.278270000000,4.226000000000,0.900000000000,0.035028502871,0.001582358233
0.400000000000,43.571890000000,4.258000000000,1.039000000000,0.035560995044,0.002108875236
0.500000000000,37.359330000000,4.289000000000,1.161000000000,0.036080677419,0.002633202335
0.600000000000,31.382110000000,4.319000000000,1.272000000000,0.036587185179,0.003160778151
0.700000000000,25.743300000000,4.350000000000,1.374000000000,0.037114285508,0.003688019914
0.800000000000,20.578780000000,4.380000000000,1.469000000000,0.037627971933,0.004215638708
0.900000000000,15.865610000000,4.411000000000,1.558000000000,0.038162490216,0.004741925196
1.000000000000,11.800220000000,4.441000000000,1.642000000000,0.038683355305,0.005267033706
1.100000000000,8.321321000000,4.470000000000,1.722000000000,0.039190214153,0.005792767345
1.200000000000,5.357753000000,4.500000000000,1.799000000000,0.039718022541,0.006322402180
1.300000000000,3.082330000000,4.529000000000,1.873000000000,0.040231593245,0.006853230622
1.400000000000,1.479271000000,4.559000000000,1.943000000000,0.040766344932,0.007375057204
1.500000000000,0.552455400000,4.588000000000,2.011000000000,0.041286627491,0.007900306367
1.600000000000,0.325253600000,4.616000000000,2.077000000000,0.041792099640,0.008427384034
1.700000000000,0.789910900000,4.645000000000,2.141000000000,0.042318866534,0.008954743009
1.800000000000,1.959342000000,4.674000000000,2.203000000000,0.042848932475,0.009480882982
1.900000000000,3.809690000000,4.702000000000,2.264000000000,0.043363850649,0.010013194152
2.000000000000,6.321297000000,4.730000000000,2.323000000000,0.043881844272,0.010541883480
2.100000000000,9.458693000000,4.758000000000,2.380000000000,0.044402913346,0.011065567867
2.200000000000,13.191800000000,4.786000000000,2.436000000000,0.044927057869,0.011592426738
2.300000000000,17.481510000000,4.813000000000,2.491000000000,0.045435395601,0.012121803708
2.400000000000,22.308290000000,4.841000000000,2.544000000000,0.045965581186,0.012643112605
2.500000000000,27.671910000000,4.868000000000,2.597000000000,0.046479744227,0.013175396425
2.600000000000,33.323670000000,4.895000000000,2.648000000000,0.046996766966,0.013697955580
2.700000000000,39.525960000000,4.923000000000,2.699000000000,0.047535959226,0.014230676991
2.800000000000,45.781740000000,4.949000000000,2.748000000000,0.048039391537,0.014752079657
2.900000000000,52.461270000000,4.976000000000,2.797000000000,0.048564993368,0.015282863168
3.000000000000,59.264820000000,5.003000000000,2.845000000000,0.049093454897,0.015811909991
3.100000000000,66.218020000000,5.029000000000,2.892000000000,0.049605046564,0.016338657512
3.200000000000,73.407240000000,5.056000000000,2.938000000000,0.050139121574,0.016862554834
3.300000000000,80.268750000000,5.082000000000,2.983000000000,0.050656118815,0.017383062783
3.400000000000,87.294790000000,5.108000000000,3.028000000000,0.051175767847,0.017911482524
3.500000000000,94.058160000000,5.134000000000,3.072000000000,0.051698068669,0.018435809622
3.600000000000,97.330110000000,5.159000000000,3.116000000000,0.052202781763,0.018967700784
3.700000000000,107.098900000000,5.185000000000,3.159000000000,0.052730284176,0.019494811660
3.800000000000,113.442900000000,5.211000000000,3.201000000000,0.053260438379,0.020016638242
3.900000000000,119.167600000000,5.236000000000,3.243000000000,0.053772702801,0.020545356873
4.000000000000,124.760600000000,5.261000000000,3.285000000000,0.054287418952,0.021080967553
4.100000000000,130.035200000000,5.286000000000,3.325000000000,0.054804586833,0.021597480536
4.200000000000,136.205600000000,3.265000000000,3.365000000000,0.020908792931,0.022120244812
4.300000000000,143.372100000000,3.305000000000,3.405000000000,0.021424244601,0.022649260379
4.400000000000,146.655600000000,3.345000000000,3.445000000000,0.021945972700,0.023184527238
4.500000000000,149.640900000000,3.385000000000,3.483000000000,0.022473977226,0.023698821012
4.600000000000,151.625600000000,3.424000000000,3.522000000000,0.022994824664,0.024232515281
4.700000000000,153.105100000000,3.462000000000,3.560000000000,0.023508056047,0.024758241106
4.800000000000,153.763900000000,3.500000000000,3.598000000000,0.024026951908,0.025289608721
4.900000000000,154.086600000000,3.538000000000,3.635000000000,0.024551512245,0.025812414021
5.000000000000,153.509800000000,3.575000000000,3.672000000000,0.025067711202,0.026340568082
5.100000000000,152.154300000000,3.612000000000,3.708000000000,0.025589280429,0.026859581582
5.200000000000,150.251900000000,3.649000000000,3.745000000000,0.026116219924,0.027398288605
5.300000000000,147.614300000000,3.685000000000,3.781000000000,0.026634072328,0.027927569852
5.400000000000,144.432100000000,3.721000000000,3.816000000000,0.027157008639,0.028447003361
5.500000000000,140.825700000000,3.756000000000,3.851000000000,0.027670292980,0.028971223015
5.600000000000,136.460700000000,3.791000000000,3.886000000000,0.028188382712,0.029500228814
5.700000000000,131.459200000000,3.826000000000,3.921000000000,0.028711277834,0.030034020759
5.800000000000,126.196900000000,3.861000000000,3.955000000000,0.029238978346,0.030557144484
5.900000000000,120.609100000000,3.895000000000,3.989000000000,0.029756203107,0.031084784767
6.000000000000,114.707300000000,3.929000000000,4.022000000000,0.030277962588,0.031601225470
6.100000000000,108.164700000000,3.963000000000,4.056000000000,0.030804256788,0.032137766029
6.200000000000,102.285700000000,3.996000000000,4.089000000000,0.031319408367,0.032662845236
6.300000000000,94.664850000000,4.029000000000,4.122000000000,0.031838831839,0.033192179228
