theta,value_rad
theta5u,0.9015037924402161
theta5d,-0.34586531691263334
theta6u,0.2306840661784797
theta6d,0.3983241594377649
theta7u,0.7585914648564276
theta7d,0.21321494833141807
theta8u,0.22469898669425037
theta8d,1.12216673831646
