timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-07-08 13:27:59,7,2.5,-0.098353482642432,0.01,0.5,10
2026-07-08 13:27:59,8,5.5,-0.10024844527560284,0.01,0.5,10
2026-07-08 13:27:59,13,4.083,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,14,4.0,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,33,3.928,-0.008666787973787868,0.01,0.5,10
2026-07-08 13:27:59,36,4.0,-0.008970310127152886,0.01,0.5,10
2026-07-08 13:27:59,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,48,4.23,-0.13583606064876327,0.01,0.5,10
2026-07-08 13:27:59,49,4.294,-0.12274342829707055,0.01,0.5,10
2026-07-08 13:27:59,66,4.294,-0.19436492272308792,0.01,0.5,10
2026-07-08 13:27:59,67,4.427,-0.18690812171203905,0.01,0.5,10
2026-07-08 13:27:59,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:27:59,83,4.269,-0.007953100748307905,0.01,0.5,10
2026-07-08 13:27:59,84,4.004,-0.00788747433676954,0.01,0.5,10
2026-07-08 13:27:59,101,4.228,-0.13561287779334955,0.01,0.5,10
2026-07-08 13:27:59,102,3.972,-0.13583606064876327,0.01,0.5,10
2026-07-08 13:28:11,7,2.5,-0.0983780925467589,0.01,0.5,10
2026-07-08 13:28:11,8,5.5,-0.10024024197416055,0.01,0.5,10
2026-07-08 13:28:11,13,4.083,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:28:11,14,4.0,-4.1016507211564516e-06,0.01,0.5,10
2026-07-08 13:28:11,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
