target,observed_mzi,bmzi,input_channel,output_channel,path,state,dp,v_primary,v_secondary,p_primary,p_secondary,p_primary_unfolded,p_secondary_unfolded,upper_fold_count,lower_fold_count,optical_power_uW,pow(uW),opm_raw_uW,opm_mean_uW,opm_std_uW,opm_median_uW,opm_relative_std,opm_read_count,warning,point_warning,opm_retry_count,upload_retry_count,scan_type,scan_try_index,upload_timestamp,read_timestamp,point_settle_time_s,timestamp,scan_valid,scan_failure_reason,scan_warning,quality_score
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",0.000000000000,4.191000000000,4.211000000000,0.034163089599,0.034455235106,0.034163089599,0.034455235106,0,0,0.366640900000,0.366640900000,"[0.3663785, 0.3666409, 0.3670248, 0.3663682, 0.3668846]",0.366659400000,0.000263922981,0.366640900000,0.000719804214,5,,,0,0,sigma_inter,1,2026-06-02T10:46:06,2026-06-02T10:46:24,2.000000000000,2026-06-02T10:46:24,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",0.785398163397,4.447913231144,4.466903939062,0.038479944004,0.038770192821,0.038479944004,0.038770192821,0,0,12.618750000000,12.618750000000,"[12.61436, 12.624889999999999, 12.61875, 12.62462, 12.595]",12.615524000000,0.010985952121,12.618750000000,0.000870828047,5,,,0,0,sigma_inter,1,2026-06-02T10:46:25,2026-06-02T10:46:43,2.000000000000,2026-06-02T10:46:43,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",1.570796326795,4.690776398804,4.708921384097,0.042796798410,0.043085150535,0.042796798410,0.043085150535,0,0,47.700920000000,47.700920000000,"[47.73225, 47.72719, 47.700410000000005, 47.69023, 47.700919999999996]",47.710200000000,0.016465879873,47.700920000000,0.000345122843,5,,,0,0,sigma_inter,1,2026-06-02T10:46:46,2026-06-02T10:47:04,2.000000000000,2026-06-02T10:47:04,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",2.356194490192,4.921669872652,4.939094087220,0.047113652816,0.047400108250,0.047113652816,0.047400108250,0,0,85.225380000000,85.225380000000,"[85.24756000000001, 85.08865, 85.22538, 85.30235, 85.13766]",85.200320000000,0.077027536115,85.225380000000,0.000904075667,5,,,0,0,sigma_inter,1,2026-06-02T10:47:06,2026-06-02T10:47:23,2.000000000000,2026-06-02T10:47:23,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",3.141592653590,5.142206282050,5.159007676212,0.051430507222,0.051715065964,0.051430507222,0.051715065964,0,0,101.239700000000,101.239700000000,"[101.3592, 101.2397, 101.1897, 101.3843, 101.1956]",101.273700000000,0.082285138391,101.239700000000,0.000812502539,5,,,0,0,sigma_inter,1,2026-06-02T10:47:25,2026-06-02T10:47:43,2.000000000000,2026-06-02T10:47:43,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",3.926990816987,3.302442681506,3.327219800011,0.021212526381,0.021510361962,0.055747361628,0.056030023679,1,1,93.064420000000,93.064420000000,"[93.068, 92.96786, 93.06635, 93.06442, 93.05675]",93.044676000000,0.038600715330,93.064420000000,0.000414862161,5,,,0,0,sigma_inter,1,2026-06-02T10:47:44,2026-06-02T10:48:02,2.000000000000,2026-06-02T10:48:02,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",4.712388980385,3.622924064402,3.645696284442,0.025529380787,0.025825319677,0.060064216034,0.060344981394,1,1,57.794290000000,57.794290000000,"[57.732780000000005, 57.794290000000004, 57.86063, 57.823969999999996, 57.75705]",57.793744000000,0.045718060151,57.794290000000,0.000791055519,5,,,0,0,sigma_inter,1,2026-06-02T10:48:03,2026-06-02T10:48:21,2.000000000000,2026-06-02T10:48:21,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5.497787143782,3.917273272087,3.938503675153,0.029846235193,0.030140277391,0.064381070440,0.064659939108,1,1,17.875420000000,17.875420000000,"[17.88725, 17.89085, 17.851, 17.8561, 17.87542]",17.872124000000,0.016083000466,17.875420000000,0.000899893066,5,,,0,0,sigma_inter,1,2026-06-02T10:48:23,2026-06-02T10:48:41,2.000000000000,2026-06-02T10:48:41,True,,,1.000000000000
6,6,5,3,1,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",6.283185307180,4.191000000000,4.211000000000,0.034163089599,0.034455235106,0.068697924846,0.068974896823,1,1,0.366367800000,0.366367800000,"[0.36618330000000004, 0.3668071, 0.3666828, 0.3660447, 0.36636779999999997]",0.366417140000,0.000289299558,0.366367800000,0.000789536096,5,,,0,0,sigma_inter,1,2026-06-02T10:48:42,2026-06-02T10:49:00,2.000000000000,2026-06-02T10:49:00,True,,,1.000000000000
