target,observed_mzi,dp,pow(uW),opm_raw_uW,opm_mean_uW,opm_std_uW,opm_median_uW,opm_relative_std,opm_read_count,v_primary,v_secondary,p_primary,p_secondary,p_primary_unfolded,p_secondary_unfolded,upper_fold_count,lower_fold_count,scan_type,output_channel,input_channel,path,state,bmzi,warning
7,7,0.000000000000,7.933073000000,"[7.933072999999999, 7.930134, 7.942733]",7.935313333333,0.005381946385,7.933073000000,0.000678227331,3,4.039000000000,4.345000000000,0.031901135489,0.036905118519,0.031901135489,0.036905118519,0,0,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,
7,7,0.785398163000,10.796780000000,"[10.81032, 10.7944, 10.79678]",10.800500000000,0.007011438274,10.796780000000,0.000649177193,3,4.305144728949,4.595510444379,0.036243818532,0.041283314470,0.036243818532,0.041283314470,0,0,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,
7,7,1.570796327000,10.462200000000,"[10.4622, 10.45229, 10.46418]",10.459556666667,0.005201501920,10.462200000000,0.000497296595,3,4.555767913011,4.833053640469,0.040586501580,0.045661510427,0.040586501580,0.045661510427,0,0,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,
7,7,2.356194490000,7.102298000000,"[7.105247, 7.098998, 7.102298]",7.102181000000,0.002552484672,7.102298000000,0.000359394483,3,4.793304853066,5.059456367639,0.044929184623,0.050039706378,0.044929184623,0.050039706378,0,0,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,
7,7,3.141592654000,3.172405000000,"[3.172155, 3.177935, 3.172405]",3.174165000000,0.002667745615,3.172405000000,0.000840455873,3,5.019613685778,5.276152952985,0.049271867671,0.054417902335,0.049271867671,0.054417902335,0,0,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,
7,7,3.926990817000,0.544393100000,"[0.5441273999999999, 0.5444730999999999, 0.5443931]",0.544331200000,0.000147762941,0.544393100000,0.000271457783,3,5.236150464955,3.487112166743,0.053614550714,0.023770530658,0.053614550714,0.058796098286,0,1,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,"period fold applied: upper 0.053614551->0.053614551 W (0), lower 0.058796098->0.023770531 W (1)"
7,7,4.712388980000,0.643650800000,"[0.6428744999999999, 0.6436508, 0.6441118]",0.643545700000,0.000510563303,0.643650800000,0.000793359824,3,3.445579881858,3.794686088182,0.023215769397,0.028148726609,0.057957233757,0.063174294238,1,1,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,"period fold applied: upper 0.057957234->0.023215769 W (1), lower 0.063174294->0.028148727 W (1)"
7,7,5.497787144000,3.585479000000,"[3.5877380000000003, 3.582629, 3.585479]",3.585282000000,0.002090387046,3.585479000000,0.000583046758,3,3.754033945277,4.079133946696,0.027558452445,0.032526922566,0.062299916805,0.067552490194,1,1,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,"period fold applied: upper 0.062299917->0.027558452 W (1), lower 0.067552490->0.032526923 W (1)"
7,7,6.283185307000,7.939967000000,"[7.941871, 7.934219, 7.939967]",7.938685666667,0.003252654027,7.939967000000,0.000409721982,3,4.038999999937,4.344999999941,0.031901135488,0.036905118518,0.066642599848,0.071930686146,1,1,sigma_current_sync,1,5,"[3, 7, 11, 14, 18, 21, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""C"", ""C"", ""B""]",6,"period fold applied: upper 0.066642600->0.031901135 W (1), lower 0.071930686->0.036905119 W (1)"
