theta,error_rad
theta5u,0.08591246012206355
theta5d,0.3835373330151395
theta6u,0.7990443622439285
theta6d,-0.40319338257094595
theta7u,0.2596507580068028
theta7d,-0.20247977404215112
theta8u,2.845011246778375
theta8d,-1.0700045417091637
