theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,0.2774022736915111,1.0471975511965976,0.7697952775050867,0.7697952775050867
theta5d,-0.2701095337189865,0.0,0.2701095337189865,0.2701095337189865
theta6u,0.1194205462296253,1.0471975511965976,0.9277770049669725,0.9277770049669725
theta6d,0.0768541511059406,0.0,-0.07685415110594063,0.07685415110594063
theta7u,0.7058609756390246,1.0471975511965976,0.34133657555757324,0.34133657555757324
theta7d,0.060065738327443,0.0,-0.060065738327443,0.060065738327443
theta8u,-1.5578634956295725,3.141592653589793,-1.5837291579602208,1.5837291579602208
theta8d,1.1322089666248072,0.0,-1.1322089666248072,1.1322089666248072
