mzi_id,probe_arm,eta_ref,eta_cur,delta_eta,delta_Delta,beta_ref,beta_cur,delta_beta,sigma_coeff,bmzi,sigma_reference_mode,relative_sigma_link,relative_sigma_link_wrapped,bmzi_global_delta_Sigma,global_delta_Sigma,global_delta_Sigma_wrapped,delta_Sigma,theta_u,theta_d,delta_fit_rmse_uW,sigma_fit_rmse_uW,delta_outlier_indices,delta_outlier_x,delta_outlier_y,delta_outlier_reason,delta_used_outlier_removal,delta_fit_quality_ok,sigma_outlier_indices,sigma_outlier_x,sigma_outlier_y,sigma_outlier_reason,sigma_used_outlier_removal,sigma_fit_quality_ok,delta_rescan_count,sigma_rescan_count,final_delta_scan_file,final_sigma_scan_file,warning
5,u,1.2336446515949566,2.57846707568463,1.3448224240896733,1.3448224240896733,0.012862127118823174,0.30173600614852036,0.2888738790296972,2.0,0,chained_bmzi,0.5777477580593944,0.5777477580593944,0.0,0.5777477580593944,0.5777477580593944,0.5777477580593944,0.9612850910745339,-0.3835373330151395,0.018413641504724094,1.687156725099326,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\delta_current\obs5_probe.txt,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\sigma_current\obs5_inter_scan.txt,
6,u,1.3619611741885613,1.2069209805702847,-0.1550401936182766,-0.1550401936182766,0.2727066879019011,0.3095060946340116,0.03679940673211046,2.0,5,chained_bmzi,0.07359881346422092,0.07359881346422092,0.5777477580593944,0.6513465715236153,0.6513465715236153,0.6513465715236153,0.24815318895266936,0.40319338257094595,0.008603681076254914,1.9831481351740785,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\delta_current\obs6_probe.txt,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\sigma_current\obs6_inter_scan.txt,Delta low visibility
7,u,1.3178415305691402,1.9029085497167841,0.5850670191476439,0.5850670191476439,0.24041540938578887,0.4097554072399543,0.16933999785416542,2.0,6,chained_bmzi,0.33867999570833085,0.33867999570833085,0.6513465715236153,0.9900265672319462,0.9900265672319462,0.9900265672319462,0.787546793189795,0.20247977404215112,0.020482503796917517,0.08696829606777905,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\delta_current\obs7_probe.txt,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\sigma_current\obs7_inter_scan.txt,Sigma low visibility
8,u,1.6943574634125982,0.9209343285148526,-0.7734231348977456,-0.7734231348977456,0.9949921030863456,1.1832717937306638,0.18827969064431826,2.0,7,chained_bmzi,0.37655938128863653,0.37655938128863653,0.9900265672319462,1.3665859485205827,1.3665859485205827,1.3665859485205827,0.29658140681141854,1.0700045417091641,0.02336363715228225,0.06678646162295508,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\delta_current\obs8_probe.txt,results\ColumnPhaseOptimize\run_20260609_150016\iter_000\current_theta_measurement\sigma_current\obs8_inter_scan.txt,Sigma low visibility
