mzi_id,port,voltage_v,configured_resistance_ohm,measured_current_mA_yesterday,measured_current_mA_today,current_change_pct,measured_resistance_ohm_yesterday,measured_resistance_ohm_today,apparent_R_change_pct,status
1,43,4.318,509.3274168280728,8.060151791507652,8.060151791507652,0.0,535.721920838952,535.721920838952,0.0,OK
2,45,4.261,509.3274168280728,7.955410732694164,7.952137574606238,-0.04114379757256259,535.6103089044377,535.8307700317912,0.0411607326610941,OK
3,41,4.164,514.4778300077395,7.700104401836239,7.700104401836239,0.0,540.771888626213,540.771888626213,0.0,OK
4,48,4.23,509.33194693518095,7.896493887111555,7.893220729023646,-0.04145077720191237,535.6807794031339,535.9029153265844,0.04146796599611147,OK
5,44,3.977,517.265519403624,7.336783854076919,7.340057012164848,0.04461298237796729,542.0631272638695,541.8214045761259,-0.04459308807144291,OK
6,46,4.329,513.6059485938734,8.00450810401299,8.00123494592506,-0.04089143324483846,540.8202407627889,541.0414803785648,0.04090816117825469,OK
7,42,3.995,510.1755478693103,7.461163861417955,7.464437019505883,0.0438692695767573,535.4392524011356,535.2044621128645,-0.04385003288762679,OK
8,49,3.062,514.6445493655262,5.726390074819347,5.723116916731437,-0.057159188339317435,534.7173280186643,535.023142904576,0.05719187875301568,OK
