v,pow(W),current(mA)
0.000000000000,0.000110021100,-0.013375483002
0.100000000000,0.000110164700,0.187597199033
0.200000000000,0.000109622200,0.387869233419
0.300000000000,0.000108865000,0.590805034870
0.400000000000,0.000107835200,0.790467678233
0.500000000000,0.000106317600,0.993403479684
0.600000000000,0.000104682200,1.193066123048
0.700000000000,0.000102525000,1.392728766411
0.800000000000,0.000099746510,1.595664567862
0.900000000000,0.000096798310,1.795327211225
1.000000000000,0.000093172280,1.994989854588
1.100000000000,0.000089101280,2.194652497952
1.200000000000,0.000084549550,2.391041983227
1.300000000000,0.000079235590,2.590704626590
1.400000000000,0.000073349480,2.787094111865
1.500000000000,0.000067151490,2.986756755229
1.600000000000,0.000060097100,3.183146240504
1.700000000000,0.000052806930,3.379535725779
1.800000000000,0.000045668320,3.575925211055
1.900000000000,0.000037135750,3.772314696330
2.000000000000,0.000029279550,3.965431023517
2.100000000000,0.000021627770,4.158547350705
2.200000000000,0.000014585640,4.351663677892
2.300000000000,0.000008532630,4.544780005080
2.400000000000,0.000003871017,4.737896332267
2.500000000000,0.000000942330,4.927739501366
2.600000000000,0.000000103167,5.117582670466
2.700000000000,0.000001567839,5.307425839565
2.800000000000,0.000005460070,5.497269008665
2.900000000000,0.000011806370,5.683839019676
3.000000000000,0.000020540510,5.870409030688
3.100000000000,0.000031473090,6.053705883612
3.200000000000,0.000044340760,6.240275894623
3.300000000000,0.000058578390,6.426845905635
3.400000000000,0.000073402600,6.606869600470
3.500000000000,0.000088000790,6.790166453394
3.600000000000,0.000101282300,6.973463306318
3.700000000000,0.000111777000,7.153487001153
3.800000000000,0.000119095100,7.333510695989
3.900000000000,0.000122004300,7.510261232737
4.000000000000,0.000120874600,7.690284927572
4.100000000000,0.000115033900,7.867035464320
4.200000000000,0.000104310200,8.040512842980
4.300000000000,0.000089412560,8.217263379728
4.400000000000,0.000071095620,8.390740758388
4.500000000000,0.000051127000,8.564218137048
4.600000000000,0.000031871590,8.734422357620
4.700000000000,0.000015843680,8.907899736279
4.800000000000,0.000004829424,9.078103956851
4.900000000000,0.000000186764,9.245035019335
5.000000000000,0.000002527646,9.415239239907
