v,pow(W),current(mA)
0.000000000000,0.000112166700,-0.002407668973
0.100000000000,0.000112298300,0.197088418802
0.200000000000,0.000112495300,0.384596075331
0.300000000000,0.000112815700,0.587531876782
0.400000000000,0.000113117600,0.787194520145
0.500000000000,0.000113521800,0.986857163508
0.600000000000,0.000113864700,1.186519806872
0.700000000000,0.000114365000,1.386182450235
0.800000000000,0.000114548800,1.582571935510
0.900000000000,0.000114592000,1.782234578873
1.000000000000,0.000114417500,1.978624064149
1.100000000000,0.000113812100,2.178286707512
1.200000000000,0.000112890000,2.374676192787
1.300000000000,0.000111375600,2.574338836151
1.400000000000,0.000109233900,2.770728321426
1.500000000000,0.000106448500,2.967117806701
1.600000000000,0.000102661500,3.160234133889
1.700000000000,0.000097974630,3.356623619164
1.800000000000,0.000092458860,3.553013104439
1.900000000000,0.000085965690,3.746129431627
2.000000000000,0.000078337380,3.939245758814
2.100000000000,0.000069976910,4.132362086001
2.200000000000,0.000060910550,4.322205255101
2.300000000000,0.000051275510,4.512048424200
2.400000000000,0.000041440990,4.705164751388
2.500000000000,0.000031748740,4.895007920487
2.600000000000,0.000022508890,5.081577931499
2.700000000000,0.000014336210,5.271421100598
2.800000000000,0.000007615013,5.457991111610
2.900000000000,0.000002810436,5.644561122621
3.000000000000,0.000000357481,5.831131133633
3.100000000000,0.000000600793,6.014427986556
3.200000000000,0.000003776785,6.197724839480
3.300000000000,0.000009931108,6.381021692404
3.400000000000,0.000018914260,6.564318545327
3.500000000000,0.000030454290,6.744342240163
3.600000000000,0.000043991720,6.924365934999
3.700000000000,0.000058761110,7.104389629834
3.800000000000,0.000073994910,7.284413324670
3.900000000000,0.000088590040,7.461163861418
4.000000000000,0.000101420100,7.637914398166
4.100000000000,0.000111119000,7.811391776826
4.200000000000,0.000116345500,7.988142313573
4.300000000000,0.000116385600,8.161619692233
4.400000000000,0.000110698900,8.335097070893
4.500000000000,0.000099646560,8.505301291465
4.600000000000,0.000084138620,8.675505512037
4.700000000000,0.000065833560,8.845709732609
4.800000000000,0.000046355660,9.015913953181
4.900000000000,0.000028319000,9.182845015665
5.000000000000,0.000013483380,9.349776078149
