v,pow(W),current(mA)
0.000000000000,0.000204218700,-0.000200980885
0.100000000000,0.000204056700,0.199975980910
0.200000000000,0.000203892100,0.404235023858
0.300000000000,0.000203559200,0.603897667222
0.400000000000,0.000202999300,0.803560310585
0.500000000000,0.000202499100,1.006496112036
0.600000000000,0.000201446600,1.206158755399
0.700000000000,0.000199834900,1.405821398762
0.800000000000,0.000197987400,1.605484042126
0.900000000000,0.000195507500,1.805146685489
1.000000000000,0.000192446400,2.004809328852
1.100000000000,0.000188429900,2.204471972215
1.200000000000,0.000183468600,2.400861457491
1.300000000000,0.000177946500,2.600524100854
1.400000000000,0.000171291700,2.796913586129
1.500000000000,0.000163470800,2.996576229492
1.600000000000,0.000154565000,3.192965714768
1.700000000000,0.000144392900,3.389355200043
1.800000000000,0.000133060700,3.582471527231
1.900000000000,0.000120722500,3.778861012506
2.000000000000,0.000106847600,3.971977339693
2.100000000000,0.000092064660,4.165093666881
2.200000000000,0.000076807760,4.358209994068
2.300000000000,0.000060939430,4.551326321255
2.400000000000,0.000045454730,4.741169490355
2.500000000000,0.000030915940,4.931012659454
2.600000000000,0.000018352840,5.120855828554
2.700000000000,0.000008522902,5.310698997653
2.800000000000,0.000002219573,5.497269008665
2.900000000000,0.000000001879,5.683839019676
3.000000000000,0.000002220019,5.870409030688
3.100000000000,0.000009070610,6.056979041699
3.200000000000,0.000020693820,6.240275894623
3.300000000000,0.000037045480,6.426845905635
3.400000000000,0.000057851250,6.606869600470
3.500000000000,0.000082424390,6.790166453394
3.600000000000,0.000109142600,6.970190148230
3.700000000000,0.000135945500,7.150213843065
3.800000000000,0.000160214000,7.330237537901
3.900000000000,0.000179291700,7.506988074649
4.000000000000,0.000191990400,7.687011769485
4.100000000000,0.000197652700,7.860489148144
4.200000000000,0.000195989100,8.037239684892
4.300000000000,0.000187298600,8.210717063552
4.400000000000,0.000171296200,8.384194442212
4.500000000000,0.000148078900,8.557671820872
4.600000000000,0.000117956400,8.727876041444
4.700000000000,0.000084397250,8.898080262016
4.800000000000,0.000051682910,9.068284482588
4.900000000000,0.000024720130,9.238488703160
5.000000000000,0.000006884638,9.405419765644
