v,pow(W),current(mA)
0.000000000000,0.000106033000,-0.003227999118
0.100000000000,0.000105909100,0.197473973970
0.200000000000,0.000105352400,0.400961865770
0.300000000000,0.000104828700,0.600624509134
0.400000000000,0.000103980000,0.800287152497
0.500000000000,0.000102854000,1.003222953948
0.600000000000,0.000101493200,1.202885597311
0.700000000000,0.000099586280,1.405821398762
0.800000000000,0.000097354380,1.602210884038
0.900000000000,0.000094727360,1.805146685489
1.000000000000,0.000091601170,2.001536170764
1.100000000000,0.000087919490,2.204471972215
1.200000000000,0.000083567830,2.400861457491
1.300000000000,0.000078590670,2.600524100854
1.400000000000,0.000073103680,2.796913586129
1.500000000000,0.000067061480,2.993303071405
1.600000000000,0.000060390820,3.189692556680
1.700000000000,0.000053225790,3.386082041955
1.800000000000,0.000045753400,3.582471527231
1.900000000000,0.000038038610,3.778861012506
2.000000000000,0.000030372020,3.971977339693
2.100000000000,0.000022963880,4.165093666881
2.200000000000,0.000016048110,4.358209994068
2.300000000000,0.000009971131,4.551326321255
2.400000000000,0.000005085415,4.741169490355
2.500000000000,0.000001691752,4.931012659454
2.600000000000,0.000000117640,5.120855828554
2.700000000000,0.000000638139,5.310698997653
2.800000000000,0.000003468512,5.500542166753
2.900000000000,0.000008721337,5.687112177764
3.000000000000,0.000016393630,5.873682188776
3.100000000000,0.000026310460,6.056979041699
3.200000000000,0.000038228520,6.243549052711
3.300000000000,0.000051449710,6.426845905635
3.400000000000,0.000065466090,6.610142758558
3.500000000000,0.000079485630,6.793439611482
3.600000000000,0.000092471060,6.973463306318
3.700000000000,0.000103523000,7.153487001153
3.800000000000,0.000111681400,7.333510695989
3.900000000000,0.000115859600,7.510261232737
4.000000000000,0.000115614900,7.690284927572
4.100000000000,0.000110589200,7.867035464320
4.200000000000,0.000101016900,8.040512842980
4.300000000000,0.000087121810,8.217263379728
4.400000000000,0.000070442940,8.390740758388
4.500000000000,0.000052246840,8.560944978960
4.600000000000,0.000034366190,8.734422357620
4.700000000000,0.000018604050,8.904626578192
4.800000000000,0.000006849774,9.074830798763
4.900000000000,0.000000704843,9.245035019335
5.000000000000,0.000001090424,9.411966081819
