v,pow(W),current(mA)
0.000000000000,0.000128483200,-0.046574243939
0.100000000000,0.000128862900,0.152593711779
0.200000000000,0.000128591900,0.348591336364
0.300000000000,0.000128406400,0.551527137815
0.400000000000,0.000128727300,0.747916623090
0.500000000000,0.000128645200,0.947579266453
0.600000000000,0.000128526400,1.147241909817
0.700000000000,0.000128783700,1.346904553180
0.800000000000,0.000128721100,1.546567196543
0.900000000000,0.000127642100,1.742956681818
1.000000000000,0.000126523800,1.942619325182
1.100000000000,0.000125131900,2.139008810457
1.200000000000,0.000122912500,2.335398295732
1.300000000000,0.000120019500,2.535060939095
1.400000000000,0.000116394900,2.731450424371
1.500000000000,0.000112096800,2.924566751558
1.600000000000,0.000106933900,3.120956236834
1.700000000000,0.000100396600,3.317345722109
1.800000000000,0.000093165380,3.510462049296
1.900000000000,0.000084751940,3.706851534572
2.000000000000,0.000075617400,3.896694703671
2.100000000000,0.000065990070,4.089811030858
2.200000000000,0.000055935970,4.282927358046
2.300000000000,0.000045648840,4.472770527145
2.400000000000,0.000035638040,4.662613696245
2.500000000000,0.000026067840,4.852456865344
2.600000000000,0.000017280210,5.042300034444
2.700000000000,0.000009800126,5.228870045455
2.800000000000,0.000004124388,5.415440056467
2.900000000000,0.000000765060,5.602010067478
3.000000000000,0.000000214407,5.788580078490
3.100000000000,0.000002832034,5.971876931413
3.200000000000,0.000008761412,6.158446942425
3.300000000000,0.000017862930,6.338470637261
3.400000000000,0.000029645680,6.521767490184
3.500000000000,0.000043417660,6.701791185020
3.600000000000,0.000058529700,6.881814879856
3.700000000000,0.000074500160,7.061838574691
3.800000000000,0.000089749320,7.241862269527
3.900000000000,0.000104098700,7.418612806275
4.000000000000,0.000116111400,7.595363343023
4.100000000000,0.000124424800,7.768840721683
4.200000000000,0.000128042100,7.945591258430
4.300000000000,0.000125338900,8.119068637090
4.400000000000,0.000117180400,8.292546015750
4.500000000000,0.000103157700,8.462750236322
4.600000000000,0.000085166550,8.632954456894
4.700000000000,0.000065004290,8.803158677466
4.800000000000,0.000044181630,8.973362898038
4.900000000000,0.000025273220,9.140293960522
5.000000000000,0.000010408950,9.307225023006
