v,pow(W),current(mA)
0.000000000000,0.000246324800,-0.000455283230
0.100000000000,0.000246061100,0.200222079953
0.200000000000,0.000244817400,0.391142391507
0.300000000000,0.000243348400,0.594078192958
0.400000000000,0.000241140100,0.793740836321
0.500000000000,0.000238212400,0.993403479684
0.600000000000,0.000234174800,1.193066123048
0.700000000000,0.000229330700,1.392728766411
0.800000000000,0.000223821300,1.592391409774
0.900000000000,0.000217053400,1.792054053137
1.000000000000,0.000209017400,1.991716696500
1.100000000000,0.000199552600,2.191379339864
1.200000000000,0.000188985500,2.387768825139
1.300000000000,0.000176969600,2.587431468502
1.400000000000,0.000163572500,2.783820953778
1.500000000000,0.000148803900,2.980210439053
1.600000000000,0.000132632400,3.176599924328
1.700000000000,0.000115648200,3.372989409604
1.800000000000,0.000097901230,3.569378894879
1.900000000000,0.000080002180,3.762495222066
2.000000000000,0.000062337750,3.955611549254
2.100000000000,0.000045677660,4.148727876441
2.200000000000,0.000030699350,4.341844203628
2.300000000000,0.000017964270,4.531687372728
2.400000000000,0.000008238224,4.724803699915
2.500000000000,0.000002059955,4.914646869015
2.600000000000,0.000000011139,5.104490038114
2.700000000000,0.000002541263,5.291060049126
2.800000000000,0.000010084970,5.477630060137
2.900000000000,0.000022962370,5.664200071149
3.000000000000,0.000041282280,5.850770082160
3.100000000000,0.000064914270,6.037340093172
3.200000000000,0.000093564070,6.220636946096
3.300000000000,0.000125513400,6.407206957107
3.400000000000,0.000159319800,6.587230651943
3.500000000000,0.000192838400,6.770527504866
3.600000000000,0.000222927500,6.950551199702
3.700000000000,0.000246960200,7.130574894538
3.800000000000,0.000263127000,7.307325431286
3.900000000000,0.000270260600,7.487349126121
4.000000000000,0.000266682300,7.664099662869
4.100000000000,0.000252957400,7.840850199617
4.200000000000,0.000228366800,8.014327578277
4.300000000000,0.000194941300,8.187804956937
4.400000000000,0.000154337800,8.361282335596
4.500000000000,0.000111229700,8.534759714256
4.600000000000,0.000070172810,8.704963934828
4.700000000000,0.000035713790,8.875168155400
4.800000000000,0.000011589480,9.045372375972
4.900000000000,0.000000533925,9.212303438456
5.000000000000,0.000004209638,9.379234500940
