v,pow(W),current(mA)
0.000000000000,0.000258128600,-0.000225590790
0.100000000000,0.000258201400,0.198327117320
0.200000000000,0.000258299700,0.397688707683
0.300000000000,0.000258921400,0.597351351046
0.400000000000,0.000259039500,0.797013994409
0.500000000000,0.000259449100,0.996676637772
0.600000000000,0.000259516700,1.193066123048
0.700000000000,0.000259648600,1.389455608323
0.800000000000,0.000259188300,1.589118251686
0.900000000000,0.000258239700,1.785507736961
1.000000000000,0.000256398700,1.985170380325
1.100000000000,0.000253972500,2.181559865600
1.200000000000,0.000250081400,2.377949350875
1.300000000000,0.000244950700,2.574338836151
1.400000000000,0.000237550900,2.767455163338
1.500000000000,0.000229238800,2.963844648613
1.600000000000,0.000218931700,3.156960975801
1.700000000000,0.000206476200,3.353350461076
1.800000000000,0.000191985400,3.546466788263
1.900000000000,0.000175439100,3.739583115451
2.000000000000,0.000156829700,3.932699442638
2.100000000000,0.000136834000,4.122542611738
2.200000000000,0.000115459200,4.315658938925
2.300000000000,0.000094009640,4.505502108024
2.400000000000,0.000072827150,4.695345277124
2.500000000000,0.000052971900,4.881915288136
2.600000000000,0.000035229090,5.068485299147
2.700000000000,0.000020334480,5.258328468247
2.800000000000,0.000009087760,5.441625321170
2.900000000000,0.000002143395,5.628195332182
3.000000000000,0.000000182566,5.814765343193
3.100000000000,0.000003854846,5.998062196117
3.200000000000,0.000013786320,6.181359049040
3.300000000000,0.000030259870,6.361382743876
3.400000000000,0.000053385690,6.544679596800
3.500000000000,0.000082225430,6.724703291636
3.600000000000,0.000115399900,6.901453828383
3.700000000000,0.000150321200,7.081477523219
3.800000000000,0.000184646200,7.258228059967
3.900000000000,0.000214932100,7.434978596715
4.000000000000,0.000239020900,7.611729133462
4.100000000000,0.000254692800,7.785206512122
4.200000000000,0.000260199900,7.958683890782
4.300000000000,0.000255054100,8.132161269442
4.400000000000,0.000238063500,8.302365490014
4.500000000000,0.000210129200,8.475842868674
4.600000000000,0.000173501600,8.642773931158
4.700000000000,0.000131996000,8.812978151730
4.800000000000,0.000090084730,8.983182372302
4.900000000000,0.000052467260,9.150113434786
5.000000000000,0.000022894960,9.313771339182
