theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,0.39815893831898386,1.0471975511965976,0.6490386128776136,0.6490386128776136
theta5d,0.3717981604221201,0.0,-0.3717981604221201,0.3717981604221201
theta6u,0.45719829124392053,1.0471975511965976,0.5899992599526769,0.5899992599526769
theta6d,0.2972313738089314,0.0,-0.2972313738089314,0.2972313738089314
theta7u,0.7480351793879958,1.0471975511965976,0.2991623718086016,0.2991623718086016
theta7d,0.5510443206748974,0.0,-0.5510443206748974,0.5510443206748974
theta8u,2.377640127995074,3.141592653589793,0.763952525594719,0.763952525594719
theta8d,0.44941806924043126,0.0,-0.44941806924043126,0.44941806924043126
