theta,value_rad
theta5u,0.6016313812315222
theta5d,0.32140416472558275
theta6u,0.5544742621942764
theta6d,0.35767045055049307
theta7u,1.0144851062746145
theta7d,0.32573814463371864
theta8u,2.114766364925814
theta8d,0.4054447426802086
