3.360121648541861683e-01,4.226449488648104796e-02,5.497683573628644460e-01,7.195499534869206903e-02
5.487175077066870355e-01,2.737475952950598201e-01,1.569879312807184180e-01,2.054693144589158846e-02
5.240125606384104379e-02,3.109368070265468020e-01,9.209700675354183519e-03,6.274522544391384349e-01
6.286907137528573164e-02,3.730511027919122813e-01,2.840340106808591503e-01,2.800458187660739839e-01
