theta,value_rad
theta5u,0.5819496012256122
theta5d,0.3706278805431724
theta6u,0.24781874513127056
theta6d,-0.1959486778963062
theta7u,0.6193682759668326
theta7d,-0.11800348840498609
theta8u,1.7876833866615707
theta8d,0.04346587806981006
