,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
theta5u,0.07282061625288526,-0.016678258971758893,0.013147219863291593,-0.012540676337855494,0.03447708738775069,-0.014347091539932855,0.0303633384582227,0.04098270775893553
theta6u,-0.11558293620300387,-0.05688866742118125,0.04365560933055645,-1.4104105979986223,0.0001960041420172587,0.0034005307136060203,0.016013461899515136,-0.09126118149788232
theta7u,-0.08074764544999892,-0.02473181279629787,-0.08754735919856271,0.019450794653454114,0.06323523053977188,-0.0039018502763603635,0.0026687854256000065,-0.006383411359382585
theta8u,-0.07667629258718778,0.007125957242725144,-0.06752569489215386,-0.010276816685588443,-0.13511355038722672,-0.008645969563654038,0.10161519873020362,-0.004799165619041361
