,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
theta5u,72.82061625288526,-16.678258971758893,13.147219863291593,-12.540676337855494,34.477087387750686,-14.347091539932855,30.3633384582227,40.98270775893553
theta5d,-96.37627941893001,210.81823633102516,-33.42616893587768,7.7883151950262075,-38.16525141621207,11.752501246793834,-33.557923861843975,-31.983296867450935
theta6u,-115.58293620300387,-56.888667421181246,69.8414215522649,-689.7622712241053,0.1960041420172587,3.4005307136060203,16.013461899515136,-91.26118149788232
theta6d,-39.372356250343195,13.245743530044159,-92.68799541887196,864.9113761837465,-15.426196184946228,-10.655918940547071,-21.461945316114672,97.85420421714929
theta7u,-80.74764544999891,-24.73181279629787,-87.54735919856272,19.450794653454114,63.23523053977188,-3.9018502763603635,2.6687854256000065,-6.383411359382585
theta7d,-47.241326748604706,-12.087732832317666,-90.19291905550064,22.686471965721818,-83.9524326744776,190.49218214033203,-11.128151944785891,3.353180855023119
theta8u,-76.67629258718777,7.1259572427251445,-67.52569489215387,-10.276816685588443,-135.11355038722672,-8.645969563654038,101.61519873020363,-4.799165619041361
theta8d,-98.13989021718284,19.473318663060248,-102.49543388583726,52.089031176596684,-10.1378373905805,23.881306640803903,-100.95442954975464,192.91194005101798
