,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Sigma5,4.631114975521378,193.52963295941538,-6.481418975711861,5.163081208994669,20.134109546154022,-12.78808253671393,-23.474380702118935,8.405292209792137
Sigma6,-130.8041076661155,-227.06383065390943,-6.002253842105176,176.6963598600233,-3.5232644810756497,-4.208526389515299,-6.61133623896859,-6.554988382016624
Sigma7,48.59831060528208,25.39477943441426,-137.32437843735568,-133.047292740458,17.610421196291526,-111.7448818724327,22.915057255282534,20.73519059152318
Sigma8,-56.26794112113487,48.475536888996196,20.73009517021518,-7.831925277585583,-115.41648022675588,-173.9547048807104,1.4455517076044089,187.49670627461512
