,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
theta5u,72.82061625288526,-16.678258971758893,13.147219863291593,-12.540676337855494,34.477087387750686,-14.347091539932855,30.3633384582227,40.98270775893553
theta6u,-115.58293620300387,-56.888667421181246,69.8414215522649,-689.7622712241053,0.1960041420172587,3.4005307136060203,16.013461899515136,-91.26118149788232
theta7u,-80.74764544999891,-24.73181279629787,-87.54735919856272,19.450794653454114,63.23523053977188,-3.9018502763603635,2.6687854256000065,-6.383411359382585
theta8u,-76.67629258718777,7.1259572427251445,-67.52569489215387,-10.276816685588443,-135.11355038722672,-8.645969563654038,101.61519873020363,-4.799165619041361
