,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Sigma5,-0.023555663166044738,0.19413997735926625,-0.020278949072586094,-0.004752361142829287,-0.0036881640284613937,-0.002594590293139021,-0.003194585403621275,0.008999410891484594
Sigma6,-0.15495529245334705,-0.04364292389113709,-0.022846573866607045,0.1751491049596412,-0.01523019204292897,-0.007255388226941051,-0.005448483416599537,0.006593022719266983
Sigma7,-0.1279889721986036,-0.03681954562861554,-0.17774027825406336,0.04213726661917593,-0.020717202134705737,0.18659033186397167,-0.008459366519185885,-0.0030302305043594657
Sigma8,-0.1748161828043706,0.02659927590578539,-0.1700211287779911,0.04181221449100824,-0.14525138777780722,0.015235337077149864,0.0006607691804489946,0.18811277443197663
