,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
theta5d,50.590344014400216,171.05790144963206,-38.00958591230774,-12.121319604459835,18.886002082085795,-11.41825418903375,-31.627144965336473,-0.6736154749544809
theta6d,-66.1561062720275,76.56546739796566,1322.4836788612388,143.90761779393247,89.68662475464217,28.587251060560256,-32.172363757169364,47.01647207363591
theta7d,23.92400675714778,4.582869269050608,-90.44960176341642,25.02132165774596,-67.26276807147835,37.883071154087844,-1.2354680401305274,4.152379173619547
theta8d,-53.12732230434847,81.10781909449227,-56.20329454381111,-111.39828022453723,88.65486045853665,-95.36042107824903,-81.44975178641633,239.48383060087107
