,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Sigma5,0.004631114975521378,0.1935296329594154,-0.006481418975711861,0.005163081208994669,0.020134109546154022,-0.01278808253671393,-0.023474380702118935,0.008405292209792137
Sigma6,-0.12617299269059412,-0.033534197694494054,-0.012483672817817038,0.18185944106901797,0.016610845065078372,-0.01699660892622923,-0.030085716941087526,0.0018503038277755124
Sigma7,-0.07757468208531206,-0.008139418260079793,-0.1498080512551727,0.04881214832855997,0.0342212662613699,-0.1287414907986619,-0.007170659685804992,0.02258549441929869
Sigma8,-0.1338426232064469,0.0403361186289164,-0.1290779560849575,0.04098022305097439,-0.081195213965386,-0.3026961956793723,-0.005725107978200583,0.2100822006939138
