,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Delta5,169.19689567181527,-227.49649530278404,46.57338879916928,-20.3289915328817,72.64233880396276,-26.09959278672669,63.921262320066674,72.96600462638646
Delta6,-76.21057995266067,-70.1344109512254,162.52941697113687,-1554.6736474078518,15.622200326963487,14.056449654153091,37.47540721562981,-189.1153857150316
Delta7,-33.5063187013942,-12.644079963980204,2.645559856937929,-3.235677312267704,147.18766321424948,-194.3940324166924,13.796937370385898,-9.736592214405704
Delta8,21.463597629995057,-12.347361420335101,34.969738993683386,-62.36584786218513,-124.97571299664622,-32.52727620445794,202.56962827995827,-197.71110567005934
