mzi_id,probe_arm,eta_ref,eta_cur,delta_eta,delta_Delta,beta_ref,beta_cur,delta_beta,sigma_coeff,bmzi,sigma_reference_mode,relative_sigma_link,relative_sigma_link_wrapped,bmzi_global_delta_Sigma,global_delta_Sigma,global_delta_Sigma_wrapped,delta_Sigma,theta_u,theta_d,delta_fit_rmse_uW,sigma_fit_rmse_uW,delta_outlier_indices,delta_outlier_x,delta_outlier_y,delta_outlier_reason,delta_used_outlier_removal,delta_fit_quality_ok,sigma_outlier_indices,sigma_outlier_x,sigma_outlier_y,sigma_outlier_reason,sigma_used_outlier_removal,sigma_fit_quality_ok,delta_rescan_count,sigma_rescan_count,final_delta_scan_file,final_sigma_scan_file,warning
5,u,1.529009515374609,1.7297780965504428,0.20076858117583374,0.20076858117583374,0.012862127118823174,0.28579156876009204,0.27292944164126887,2.0,0,chained_bmzi,0.5458588832825377,0.5458588832825377,0.0,0.5458588832825377,0.5458588832825377,0.5458588832825377,0.37331373222918574,0.172545151053352,0.06682253098395784,2.3646862490731646,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs5_probe.txt,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs5_inter_scan.txt,
6,u,1.5443361559529007,1.5430523737179342,-0.0012837822349665018,-0.0012837822349665018,0.2727066879019011,-0.16653652308789413,-0.43924321098979524,2.0,5,chained_bmzi,-0.8784864219795905,-0.8784864219795905,0.5458588832825377,-0.33262753869705275,-0.33262753869705275,-0.33262753869705275,-0.16695566046600963,-0.16567187823104312,0.025106057962774948,27.63650409915853,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs6_probe.txt,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs6_inter_scan.txt,Delta low visibility
7,u,0.9095692643737046,2.255757949364213,1.3461886849905085,1.3461886849905085,0.24041540938578887,0.42670539817660114,0.18628998879081227,2.0,6,chained_bmzi,0.37257997758162453,0.37257997758162453,-0.33262753869705275,0.039952438884571784,0.039952438884571784,0.039952438884571784,0.6930705619375401,-0.6531181230529683,0.04103732029651187,0.1539383208179329,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs7_probe.txt,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs7_inter_scan.txt,Sigma low visibility
8,u,-0.4310074228714367,-3.080798980045053,-2.649791557173616,-2.649791557173616,0.9949921030863456,1.18600356563352,0.19101146254717438,2.0,7,chained_bmzi,0.38202292509434876,0.38202292509434876,0.039952438884571784,0.42197536397892055,0.42197536397892055,0.42197536397892055,-1.1139080965973478,1.5358834605762683,2.6560111775547544,0.05535648497928363,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs8_probe.txt,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs8_inter_scan.txt,Delta phase jump may be too large; Sigma low visibility
