mzi_id,scan_type,neighbor_outlier_enabled,outlier_detection_mode,sigma_reference_mode,bmzi,relative_sigma_link,global_delta_Sigma,scan_file,point_count,outlier_count,outlier_indices,outlier_values,rmse_uW,amplitude_uW,visibility_ratio,phase_rad,phase_jump,fit_quality_ok,recommended_action
5,delta,True,neighbor_and_residual,chained_bmzi,0,0.5458588832825377,0.5458588832825377,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs5_probe.txt,9,0,[],[],0.06682253098395784,2001.1128565297786,0.36256343184735157,1.7297780965504428,False,True,ok
5,sigma,False,residual_only,chained_bmzi,0,0.5458588832825377,0.5458588832825377,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs5_inter_scan.txt,9,0,[],[],2.3646862490731646,63.05687279679858,0.8000008025486698,0.28579156876009204,False,True,ok
6,delta,True,neighbor_and_residual,chained_bmzi,5,-0.8784864219795905,-0.33262753869705275,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs6_probe.txt,9,0,[],[],0.025106057962774948,629.3812947513044,0.18769796262444394,1.5430523737179342,False,True,rescan_delta
6,sigma,False,residual_only,chained_bmzi,5,-0.8784864219795905,-0.33262753869705275,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs6_inter_scan.txt,9,0,[],[],27.63650409915853,39.19371105757223,0.5501980792465582,-0.16653652308789413,False,True,ok
7,delta,True,neighbor_and_residual,chained_bmzi,6,0.37257997758162453,0.039952438884571784,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs7_probe.txt,9,0,[],[],0.04103732029651187,6.096381589884476,0.7873290393802667,2.255757949364213,False,True,ok
7,sigma,False,residual_only,chained_bmzi,6,0.37257997758162453,0.039952438884571784,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs7_inter_scan.txt,9,0,[],[],0.1539383208179329,5.450247853771209,0.08176054879190064,0.42670539817660114,False,True,rescan_sigma
8,delta,True,neighbor_and_residual,chained_bmzi,7,0.38202292509434876,0.42197536397892055,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\delta_current\obs8_probe.txt,9,0,[],[],2.6560111775547544,1.7095280619134001,4.584229321278663,-3.080798980045053,True,True,rescan_delta
8,sigma,False,residual_only,chained_bmzi,7,0.38202292509434876,0.42197536397892055,results\ColumnPhaseOptimize\run_20260602_155502\iter_000\current_theta_measurement\sigma_current\obs8_inter_scan.txt,9,0,[],[],0.05535648497928363,2.0426575111108267,0.028424326994129667,1.18600356563352,False,True,rescan_sigma
